"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48201,3497,6049,2278,2031,91376,70139,1812,200,435,1949,0,46,0,8641,1244,4485,16,8973,8809,2723,443,3134,471,1965,268,714,2902,52157,674,175,38,1174,4021,331,23322,321,179,201,118,110,0,358,94,11,196,11,99,17,6,5,73,14183,427,250,144,527,1523,47,22,26,5,6,2,2068,7,1,2,31,8577,150,0,216,24,345,3,65,7796,111,8,656,1071,1,374,56,414,66,234,2219,87,63,149,122,29,892,42,121,172,289,2165,183,793,89,18,508,609,798,483,453,425,230,932,38,321,1447,53,969,199,133,34,0,321,7,7,2,2,3,53,285,27,20,392,103,412,436,760,426,92,12,8,-66,12,14703,94,212,603,50,373,1031,8578,10004,12,-3965,12484,12578,-24,-3957,"WAYNE","MI",26,2
48202,5732,10733,4410,3645,160117,130940,873,491,2063,3860,0,110,3,22113,4361,9140,173,14364,14095,4576,1526,10942,1870,3933,638,2200,6802,90392,1269,400,76,1950,6453,602,41627,642,445,308,219,200,1,1212,171,23,337,27,157,21,11,9,140,26798,748,444,309,1181,2905,100,38,28,9,11,4,3999,23,2,4,64,23212,242,0,348,32,282,4,128,16717,159,13,1731,3462,1,618,128,931,122,158,3810,166,112,231,191,57,1398,277,281,243,565,2530,332,1199,146,34,741,1007,1067,831,557,775,290,1170,74,436,1549,83,1342,266,227,49,4,482,14,13,5,4,6,87,394,50,22,998,144,1045,570,1140,646,179,26,16,-90,3565,28995,166,252,3195,89,350,1590,17010,19087,26,-7693,25185,25351,238,-7680,"WAYNE","MI",26,2
48203,10793,23097,10963,7348,292426,226259,2426,1105,2929,10322,0,118,390,36431,8996,16490,276,25175,24776,11699,3382,27668,5496,6031,195,4419,9911,144806,2250,842,117,4923,10551,1368,83279,1340,1002,538,410,382,3,2430,327,42,643,150,558,40,20,16,246,52899,1076,633,481,3297,4676,176,85,68,18,20,11,8112,218,4,7,125,29719,1815,0,656,54,740,8,228,35741,533,28,2685,7373,2,1134,214,1473,231,380,7504,490,291,447,394,173,2948,2153,592,474,1094,5465,632,2404,270,64,1537,1991,2183,1691,1187,2604,561,2166,145,823,2660,152,2484,458,426,89,63,1029,20,19,8,7,11,164,741,96,58,2327,302,2448,1197,2290,1239,343,46,29,-98,4989,55194,684,436,5986,165,749,2795,32176,35998,46,-15754,47690,48374,433,-15727,"WAYNE","MI",26,2
48204,11202,23551,10995,7665,275197,216540,1601,646,1616,6676,-220,107,1,28524,7482,9543,18,19547,18390,11539,2839,30598,5280,4823,208,2850,7059,131942,2409,882,148,4894,8066,739,83703,1090,582,517,430,356,2,4221,342,44,612,43,263,12,18,16,244,54336,853,524,413,473,3175,206,75,29,9,8,9,1179,25,1,7,126,46174,303,0,760,37,151,8,239,22191,202,18,3155,5930,1,1370,222,1489,222,23,6710,268,203,433,351,92,2336,2,412,223,868,4093,432,1948,232,42,1213,1707,1697,1454,646,1226,379,2068,113,363,2168,116,2219,335,239,75,1,958,20,19,6,4,6,118,633,39,12,760,68,816,640,1912,1113,220,27,18,-145,223,49069,42,303,402,163,1893,1397,5733,9852,32,-16476,42360,42402,584,-16458,"WAYNE","MI",26,2
48205,17846,42025,21841,12451,477639,415687,2321,659,1231,12776,0,211,0,72265,15442,25471,62,32183,29125,20849,3462,28446,4226,12003,309,8603,21103,216094,5183,1933,317,8780,12510,914,136731,1588,615,990,725,578,2,2523,606,78,1077,91,460,11,31,27,428,90904,1605,962,798,424,6091,364,127,46,15,12,19,39,54,0,11,224,80815,465,0,1217,71,230,13,390,40813,310,27,4920,11693,2,3325,399,3378,367,1,10984,471,343,680,553,158,3697,0,611,317,935,6549,691,3304,365,67,1997,2856,2598,2446,1035,1984,588,3123,189,494,3926,178,3332,549,349,106,1,1248,35,33,9,6,10,183,988,50,20,1334,71,1429,936,2987,1716,368,48,32,-131,-1421,81761,-205,433,-1637,274,1500,2925,12737,17759,59,-31645,70777,70572,1864,-31619,"WAYNE","MI",26,2
48206,8163,17144,8111,5553,199391,159482,1012,391,361,5812,0,85,0,22372,5445,8063,80,14578,14123,8584,1917,20295,3493,3857,148,2518,6691,97304,1646,617,97,3487,6162,685,59708,708,357,394,304,255,1,2373,246,31,487,36,224,12,13,12,181,38432,682,403,339,566,2786,136,55,20,8,7,6,1556,21,1,5,88,33360,226,0,597,42,120,6,166,18222,149,13,2078,4349,1,1166,167,1123,162,27,5197,216,157,329,274,72,1758,0,275,177,463,3008,331,1535,179,33,896,1309,1214,1090,521,981,312,1757,86,316,1756,91,1738,277,199,60,0,657,18,17,5,3,5,95,479,35,12,657,67,704,517,1441,796,193,23,15,-96,-706,44293,-105,204,-401,119,670,1448,8066,10759,26,-12198,39096,38991,330,-12185,"WAYNE","MI",26,2
48207,7570,13613,5311,4887,265633,195536,2320,1745,3598,6110,0,141,5,32475,9423,13816,160,28507,28246,5349,4676,30224,7205,6436,243,2761,7918,166573,1682,519,101,2400,12827,1433,58652,1181,1385,566,342,351,4,3363,256,41,483,30,190,34,18,12,235,40642,1743,1014,621,2022,6926,174,51,57,16,18,7,5927,25,3,5,102,33643,428,0,400,30,380,6,195,27593,222,21,2324,7891,1,829,210,1073,186,208,4415,182,136,303,244,66,1752,335,597,396,1701,3498,539,1559,203,57,1052,1373,1841,1136,924,1050,392,1388,119,716,2683,114,1761,484,370,53,4,900,11,10,7,6,9,127,524,75,39,1642,224,1719,845,1701,878,266,48,31,-18,6760,26551,311,462,5896,136,484,1764,27107,30036,48,-8702,22137,22448,492,-8681,"WAYNE","MI",26,2
48208,3063,6272,2941,1981,70018,60017,276,120,210,2327,0,22,0,5578,1459,2148,10,5116,4890,3181,176,4157,729,1114,20,506,1435,36024,706,245,45,1539,2191,194,21639,226,99,122,110,92,0,466,91,10,169,12,90,1,4,4,61,12944,245,148,107,73,838,48,22,5,2,1,3,7,7,0,2,27,7889,92,0,227,16,34,2,52,4789,54,5,524,1083,0,229,35,171,57,0,1782,73,57,120,100,25,698,0,91,46,160,1008,103,548,62,9,301,449,393,377,155,311,104,598,28,73,563,30,585,75,50,22,0,333,6,5,2,1,1,30,169,8,2,124,10,132,154,491,284,57,5,3,-44,-697,11885,-6,55,-386,42,198,103,210,521,6,-3873,10103,10097,191,-3868,"WAYNE","MI",26,2
48209,9242,27392,14940,6444,227679,196826,1203,384,795,5777,0,78,1,12633,1210,3789,17,12257,10214,6178,1039,8783,1600,2014,47,1083,3423,86367,3374,1610,27,2908,3721,329,70989,726,349,248,364,286,0,1258,274,33,499,36,231,4,14,13,185,50844,297,211,180,163,738,191,78,19,6,4,13,17,20,0,6,98,23355,261,0,561,38,106,7,166,12938,163,16,1242,1097,1,808,103,713,183,0,5123,213,172,339,277,74,2024,0,301,130,581,3191,313,1667,173,29,950,1362,1259,1159,447,968,270,1508,83,202,1733,82,1582,227,148,51,0,1098,11,10,4,2,4,79,448,20,5,492,24,523,420,1439,866,167,14,9,-76,-1367,32164,126,171,-780,133,536,908,3844,5504,20,-11766,27041,27167,-222,-11751,"WAYNE","MI",26,2
48210,9613,26435,14255,7043,221546,184303,1815,509,519,8045,0,86,1,13337,2229,4023,9,11799,10512,8939,886,11605,1675,2211,54,1232,3442,83958,2730,1216,55,3896,4080,433,71953,734,407,275,360,299,0,1500,277,32,490,50,254,4,13,13,180,49730,322,222,196,173,852,175,77,18,5,4,12,15,29,0,6,95,24297,277,0,689,33,104,7,173,13164,166,15,1483,1765,1,746,101,509,186,0,6016,246,201,362,301,86,2047,0,311,128,668,3265,309,1647,175,28,933,1363,1265,1157,448,966,278,1496,81,200,1529,84,1519,214,148,57,1,1093,14,13,4,2,4,82,458,21,5,413,25,451,421,1462,842,170,13,9,-71,-1431,33169,-14,155,-580,133,886,368,974,2377,18,-12230,27152,27138,47,-12215,"WAYNE","MI",26,2
48211,2289,5545,2788,1599,48900,41092,140,36,3,2473,0,5,0,3035,820,1034,8,3054,2921,2761,267,3456,375,480,9,244,581,21864,626,182,17,1153,1174,163,16154,144,35,59,79,63,0,447,65,7,119,14,68,1,3,3,42,11673,117,72,63,42,387,35,16,3,1,1,2,3,9,0,1,22,6708,61,0,190,10,24,2,37,3523,37,3,399,662,0,174,22,130,42,0,1522,62,49,93,81,22,493,0,40,32,45,586,72,347,44,6,183,290,251,236,108,228,76,414,19,50,387,22,389,51,35,17,0,221,7,7,1,1,1,22,120,5,1,88,7,99,108,347,189,41,3,2,-30,-517,9181,-60,35,-353,30,164,99,168,472,4,-2923,7659,7598,37,-2919,"WAYNE","MI",26,2
48212,13348,31857,14261,9642,299552,244652,4168,1460,1256,15383,0,278,1,26408,4492,8346,42,18549,18303,12901,1933,17805,3028,4001,124,2532,5909,126751,2747,951,81,5727,7158,777,96305,1190,1212,426,481,446,1,2071,374,45,740,73,385,12,19,19,264,60674,746,470,336,559,2737,223,98,35,9,8,10,1190,44,1,8,129,32266,451,0,1027,66,192,10,274,19995,258,22,2595,3799,1,1087,179,919,249,28,8665,363,270,540,446,121,2997,18,568,241,1482,5014,481,2471,271,44,1453,2048,1986,1705,778,1412,485,2531,123,415,2435,140,2500,362,260,98,1,1548,25,24,7,4,6,141,737,42,16,1133,77,1204,752,2248,1259,276,25,16,-131,-1076,53648,54,283,-168,186,969,1180,6944,9215,31,-15547,44983,45037,-15,-15524,"WAYNE","MI",26,2
48213,10736,23911,12026,7575,244431,197550,1077,226,199,9409,0,83,0,24360,6647,8110,22,15866,15201,13299,2262,23411,3507,3976,168,2187,5726,108720,2269,865,130,5446,6342,521,77067,839,222,438,389,291,1,2553,323,37,584,60,278,5,16,15,219,52699,728,433,479,183,3100,169,73,20,6,5,8,21,36,0,7,115,49354,261,0,839,41,119,8,219,21303,178,14,2593,4940,1,1354,190,1351,205,0,7159,297,222,425,360,100,2215,0,257,161,396,3546,371,1796,214,34,1059,1590,1383,1345,553,1108,358,2097,98,259,1916,105,2039,265,184,74,1,753,24,23,5,3,5,107,594,28,8,541,39,593,555,1766,979,204,21,14,-158,-2633,50513,-191,241,-1980,150,1613,1008,4905,9158,26,-17460,43354,43163,802,-17446,"WAYNE","MI",26,2
48214,8260,16600,7399,5474,255793,196755,1801,1548,2716,7894,0,128,484,31757,8245,16383,245,26408,26728,7948,3221,26255,4604,5928,151,3497,9380,140993,1655,583,90,3466,11118,927,64202,1175,1353,475,333,330,2,2509,261,36,507,115,440,43,17,13,214,40371,1255,720,496,3198,5679,142,63,85,18,21,8,8236,164,4,5,104,25786,2144,0,508,33,878,6,181,33962,597,24,2075,6909,2,870,180,1204,193,478,6008,378,224,348,297,137,2276,1474,641,427,1337,4340,592,1866,227,60,1266,1565,1913,1326,1186,3385,498,1810,135,841,2610,130,2161,474,393,67,50,817,16,15,7,7,11,149,628,94,75,2381,283,2464,1153,1960,1032,305,46,29,-35,5251,41199,658,471,6160,135,1163,2846,32626,37061,45,-11663,35190,35849,289,-11639,"WAYNE","MI",26,2
48215,4955,10582,5003,3349,136983,110447,659,606,866,5086,0,82,0,17882,4241,7132,58,11535,11377,5439,1491,11033,2138,3283,104,1802,6284,70562,1055,391,60,2334,5053,543,36655,532,502,292,193,180,1,1120,156,21,306,26,142,20,9,8,124,22980,620,363,250,928,2540,86,32,28,8,9,4,2836,16,1,3,56,19243,155,0,374,25,216,4,108,12876,116,11,1251,3430,1,498,103,505,107,133,3548,142,102,205,171,48,1165,88,270,176,595,1940,269,1040,124,28,612,852,841,705,462,589,238,1067,62,383,1653,68,1162,291,187,39,1,456,12,11,4,3,5,74,332,39,21,642,95,672,489,1010,542,151,22,14,-53,3093,23946,75,159,2917,78,371,801,11156,12496,22,-6552,20398,20473,294,-6541,"WAYNE","MI",26,2
48216,1640,3601,1633,1050,42674,37004,378,79,89,897,0,37,0,3433,722,1228,0,3114,2955,1133,192,2417,379,883,9,402,1450,24476,476,177,11,525,1479,122,12194,128,62,87,65,58,0,226,53,6,90,5,45,1,3,2,36,7865,106,67,75,104,347,34,13,3,1,1,2,5,3,0,1,17,5991,55,0,97,8,20,1,31,3198,29,3,287,589,0,126,22,109,32,0,869,35,28,62,50,12,362,0,48,26,83,557,60,295,33,6,174,241,227,208,86,174,52,285,16,41,341,16,305,47,29,10,0,182,4,3,1,0,1,16,87,4,1,69,6,74,81,266,156,30,3,2,-17,-154,5682,7,32,-32,24,81,64,231,361,4,-2138,4812,4820,27,-2135,"WAYNE","MI",26,2
48217,3198,6508,2724,2131,84938,65511,581,123,75,908,0,26,0,9427,2662,3250,0,6412,5891,2006,716,11762,1837,1653,62,994,2605,43859,810,290,29,941,2629,195,24191,284,104,222,128,103,1,2378,107,13,184,7,76,2,6,5,76,15687,219,140,148,104,643,70,22,8,3,2,3,5,4,0,2,39,17417,80,0,162,14,41,2,71,7474,54,4,953,1810,0,287,67,328,63,0,1556,65,47,124,101,22,644,0,95,56,130,1132,122,576,66,12,346,503,460,425,185,355,111,586,34,89,746,33,601,102,61,21,0,206,5,5,2,1,2,34,184,9,3,146,13,158,171,540,306,61,8,5,-35,-285,13458,-21,76,-156,49,204,137,451,763,10,-5139,11902,11881,572,-5135,"WAYNE","MI",26,2
48218,3243,6778,2821,2218,90362,73317,879,176,182,1406,0,33,0,8225,1754,2895,0,7263,6819,2234,808,7651,1559,1129,92,1238,2408,48676,834,328,26,1005,3005,223,23999,298,156,175,131,119,0,910,109,14,195,8,87,2,6,5,81,16065,287,174,191,142,1043,70,23,8,3,2,3,8,5,0,2,38,12244,114,0,170,17,45,2,75,7269,61,5,689,1349,0,260,57,237,64,0,1601,68,50,128,103,22,738,0,117,60,233,1229,128,643,71,13,396,530,508,452,197,381,118,631,36,94,766,36,678,108,64,22,0,359,5,5,2,1,2,36,198,9,3,167,14,177,185,580,336,63,9,6,-38,-331,11128,6,77,-169,50,211,155,664,1019,11,-4084,9527,9533,171,-4078,"WAYNE","MI",26,2
48219,20278,41656,17762,13214,680923,561160,3643,1804,2390,7237,-731,361,132,124107,27464,48947,208,57034,53503,13603,8915,69328,12491,20148,779,17113,38151,363475,5805,2060,344,6285,24008,2211,167778,2552,1598,1653,935,851,7,8469,755,113,1374,57,809,42,47,33,637,112917,3405,1952,1596,2915,14874,483,166,100,32,32,26,6227,43,3,12,301,83274,1267,0,911,83,483,15,553,79778,484,43,7432,21907,2,3606,624,4326,477,139,10310,459,334,790,667,160,4712,394,1132,649,1839,8898,1153,4332,494,121,2879,3923,3861,3421,1729,2805,819,3628,301,1106,6206,253,4353,986,683,123,7,1830,50,47,16,13,19,283,1350,126,57,2579,262,2736,1574,4090,2278,590,106,69,-143,9542,73936,1206,928,7179,362,1145,5959,46428,56535,115,-34757,63626,64832,2591,-34714,"WAYNE","MI",26,2
48220,11812,19520,4826,6213,468431,402316,4154,2781,5133,12558,0,669,440,67841,6939,29102,157,49113,48870,2553,4748,22587,4579,11335,273,12007,31298,318006,3139,971,95,1158,23106,1664,94595,1704,2231,1156,600,608,2,2384,498,75,840,113,691,45,33,21,433,66231,2789,1612,1359,4303,11853,394,96,111,28,29,10,7754,171,4,7,174,35408,2493,0,356,45,848,9,323,55689,602,35,2805,5898,2,1047,272,1227,306,230,5240,448,234,491,406,148,3294,1625,1150,592,3177,6903,858,3244,326,93,2249,2757,3005,2338,1411,3265,580,2015,223,985,4181,179,2523,754,546,72,68,1921,38,36,11,10,16,207,872,111,75,2428,312,2551,1279,2720,1435,409,84,55,-72,9878,87565,992,598,8699,235,660,2269,37266,40221,90,-14348,82325,83317,-347,-14313,"OAKLAND","MI",26,2
48221,15894,31302,12099,10196,616025,459723,5217,2840,7346,6501,0,231,283,114655,26584,55151,638,59853,58065,8136,11520,79851,20177,19579,835,16575,34477,356935,4407,1508,268,3986,26822,3113,131974,2746,2628,1574,769,740,9,10588,567,101,1178,154,493,86,45,28,579,86602,3829,2195,1537,7377,16101,388,105,148,45,51,14,17643,244,9,10,241,80173,1983,0,652,69,1182,12,457,72407,708,49,6385,21368,3,2609,601,3645,429,558,9692,535,319,653,517,184,4005,2951,1441,986,2764,8630,1352,3803,487,149,2666,3467,4193,2929,2258,4452,936,3492,326,1763,6186,274,4548,1130,946,119,100,1674,61,59,18,18,25,326,1247,213,117,4812,578,5028,2158,4067,2115,707,136,87,-39,22504,85897,878,952,18943,315,1182,6149,81994,93788,134,-22895,76205,77083,2011,-22846,"WAYNE","MI",26,2
48222,16,54,19,16,822,1098,27,25,56,30,0,0,3,222,37,131,3,192,185,9,21,118,29,42,0,49,107,943,13,601,0,1256,12408,803,108,5,16,3,1,1,0,15,0,0,1,0,0,0,0,0,1,79,23,11,15,3,149,0,0,0,0,0,0,15,0,0,0,0,829,0,0,5,0,0,0,0,171,0,0,5,24,0,2,0,2,0,0,3,0,0,1,0,0,2,0,4,1,13,3,1,2,0,0,1,2,3,2,3,2,1,2,0,1,15,0,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,16,0,17,1,5,1,1,0,0,0,4,152,1,2,21,0,1,8,60,69,0,-42,150,151,7,-42,"WAYNE","MI",26,2
48223,10532,22630,10192,7082,369494,314409,1592,982,1564,4879,0,182,4,66313,14100,29106,156,32498,30868,8379,4236,28693,5845,11391,380,9403,21019,197771,3008,1101,166,3632,13723,1307,82351,1344,880,925,491,455,4,3510,383,63,750,34,231,30,26,18,357,59084,2265,1270,948,1850,10362,239,69,61,19,21,9,4524,23,2,6,146,58649,367,0,535,35,337,8,277,37651,240,22,3487,10899,1,1911,348,2803,260,130,5720,239,169,419,314,82,2180,159,542,417,966,4295,669,2017,275,72,1398,1874,2147,1600,1031,1456,465,1837,170,727,3682,143,2336,595,425,67,3,754,32,31,9,8,11,166,731,82,41,1688,193,1768,934,2223,1166,345,68,44,-37,9466,47288,216,507,7033,195,1154,3547,28880,34797,70,-17226,41569,41785,1478,-17204,"WAYNE","MI",26,2
48224,17844,40048,19269,11668,584661,511278,3285,1662,1907,9881,0,271,34,105932,22129,41891,172,46277,42561,15414,5224,36629,6342,18608,441,13476,33070,301746,5891,2189,362,6978,19707,1621,144505,2111,1442,1420,815,737,4,3502,663,101,1185,72,544,37,40,29,545,96494,2708,1573,1325,2737,11382,444,127,87,27,26,21,4803,48,3,11,242,80838,768,0,925,72,459,13,456,58216,443,36,5779,17257,2,3124,516,3780,416,110,9472,462,295,710,564,145,3971,216,958,546,1724,7929,968,3893,430,102,2542,3487,3443,2934,1471,2549,698,3491,253,945,5372,218,3725,850,571,105,4,1700,60,57,13,11,16,241,1159,101,47,2490,209,2610,1317,3534,1921,497,88,58,-260,8774,86890,0,697,6948,315,1686,5189,36395,44391,97,-30680,77418,77419,2227,-30645,"WAYNE","MI",26,2
48225,6977,13659,4595,4205,288277,234271,5754,4080,3294,5898,0,364,198,49756,6839,21319,61,27600,26172,1912,4393,21752,5972,7477,310,9432,18662,182792,2724,990,132,956,12461,1135,57565,1336,2736,767,367,420,2,4744,289,49,529,33,388,23,21,13,281,40906,1817,1033,900,1852,8192,208,56,70,17,17,10,3370,45,2,4,110,19580,1543,0,225,24,316,5,243,35891,302,20,2472,5691,1,851,208,1125,186,65,3058,149,113,283,231,53,1827,524,1011,339,4459,4380,519,1898,194,56,1474,1720,2019,1505,847,1345,336,1138,135,542,2816,104,1580,468,317,40,15,1063,26,25,7,6,9,122,551,60,38,1523,157,1602,721,1688,872,236,54,36,27,5880,47633,827,450,4574,145,339,2279,21349,23940,59,-10438,44575,45401,129,-10418,"WAYNE","MI",26,2
48226,1864,2714,639,1108,206342,65433,11375,33200,70698,2907,-12,107,254,32356,15373,18514,991,33451,33444,459,1144,6479,1638,10071,66,2984,3524,209966,752,71,6,184,21796,1034,25895,6910,26255,311,86,120,1,774,70,11,159,61,352,65,7,4,64,8288,537,336,220,3591,2349,49,17,2996,17,22,2,9767,116,5,1,29,6355,27478,0,67,13,6708,1,50,19865,3086,23,521,11780,1,185,100,1979,64,4354,2736,130,83,98,103,47,915,1333,1713,1041,77307,6406,599,1324,107,44,1222,1100,2386,936,5029,4482,1523,1568,66,1245,2005,97,2129,358,398,30,22,356,3,3,4,6,9,123,1643,99,2205,373484,911,380016,2548,1896,921,385,32,19,21,3894,17794,521,798,3581,42,348,6465,47486,52486,27,-902,15057,15578,2992,-880,"WAYNE","MI",26,2
48227,18243,38973,18117,12290,511772,416809,2204,745,1061,9363,-360,209,1,75409,18680,26898,74,38235,35771,16830,6025,52159,9843,13063,612,9005,22339,261699,4791,1735,294,7201,16402,1420,140341,1847,698,1103,754,596,4,6244,601,85,1137,66,430,25,34,28,464,95631,2084,1224,1017,1579,8832,377,117,55,20,19,14,3125,38,2,11,228,108590,458,0,1115,80,279,14,444,44775,320,31,6153,14368,2,3053,499,3604,390,64,10471,446,319,695,564,147,3781,43,656,419,1007,6807,809,3452,400,82,2096,2973,2922,2519,1188,2042,655,3309,211,724,4366,200,3620,681,462,114,1,1497,41,39,11,8,12,211,1067,79,27,1550,140,1653,1119,3239,1800,421,64,42,-218,4132,92041,379,504,4189,290,1090,3788,22478,29196,72,-29062,81571,81950,2141,-29032,"WAYNE","MI",26,2
48228,20784,46001,21616,13997,575586,485892,4460,1653,2008,9166,0,322,0,84459,17215,30045,62,41554,37913,19002,4762,44771,7949,13701,411,10712,25511,276516,5901,2160,330,8324,16313,1414,162881,2270,1408,1219,867,753,3,5600,714,95,1263,80,503,19,38,31,515,105486,1832,1110,1011,960,7351,460,154,64,20,17,23,1594,47,1,13,261,93501,598,0,1126,40,306,15,488,50475,386,33,6342,13368,2,2446,486,3071,434,37,11541,496,364,789,650,166,4347,30,950,431,2085,8758,865,4146,441,86,2657,3691,3432,3172,1310,2463,741,4328,232,688,4749,218,4608,691,461,125,1,1463,37,34,12,8,13,226,1269,72,27,1809,123,1925,1253,3958,2249,457,61,40,-209,-532,93443,-3,583,-584,327,9040,4064,15588,23605,73,-35573,81901,81898,1788,-35540,"WAYNE","MI",26,2
48229,3886,8014,3254,2602,107027,87536,912,339,293,1510,0,23,1,9648,2103,3178,9,8395,7744,2489,967,9560,1732,1246,107,1258,2979,57244,966,377,33,1242,3509,259,28937,363,230,205,160,144,1,1654,130,17,224,9,97,3,7,6,97,18668,394,237,247,141,1490,83,29,11,3,3,4,9,5,0,2,47,15933,125,0,209,15,52,3,89,8471,73,6,972,1568,0,301,73,324,78,0,1852,75,58,152,119,25,840,0,154,71,362,1428,154,705,82,15,445,620,592,528,233,440,133,701,43,113,868,41,769,127,78,25,0,362,9,9,2,1,2,42,228,11,4,212,16,224,215,681,395,80,11,7,-31,57,12226,29,99,125,60,465,239,1043,1818,13,-5362,10375,10404,244,-5356,"WAYNE","MI",26,2
48230,8251,17908,5871,5017,971609,579449,23759,47032,89076,36582,-256,973,6208,163621,30564,130521,4113,174941,177364,715,15420,34671,15064,32792,633,33058,53679,750631,4324,780,83,346,87815,9006,113252,10181,37360,3160,450,851,9,2478,246,73,843,1767,2147,670,72,24,507,45675,6114,3433,1568,60226,27030,157,37,1856,223,288,4,148143,3514,70,4,184,32265,44424,0,143,81,19624,8,310,202002,8758,224,3073,24495,17,1691,742,6567,571,8020,29411,2298,1087,731,759,778,9140,32870,7844,6250,30776,32550,5109,9394,1081,553,7417,7226,11883,5740,14156,46637,4895,6398,890,10994,12102,995,11581,3598,4478,345,1207,4060,46,44,51,80,121,1195,3205,1269,1876,80702,5419,83521,14314,10778,5114,2456,442,261,681,114927,167446,5207,3702,108608,320,892,30834,507949,536969,354,8035,138035,143242,-1015,8260,"WAYNE","MI",26,2
48231,201,452,166,135,7610,7713,172,151,271,199,0,10,10,1534,243,777,9,1140,1105,89,96,452,120,213,7,214,474,4673,51,3135,396,6078,74076,6405,1271,63,116,44,10,14,0,58,6,2,12,3,6,2,1,0,8,796,78,37,60,171,520,1,1,3,1,1,1,539,6,0,0,2,5550,64,0,34,1,28,0,6,1603,17,1,62,163,0,27,9,44,6,15,103,6,3,8,5,2,46,75,39,21,85,105,23,40,7,3,30,32,57,26,44,89,16,37,5,35,83,5,54,19,17,2,2,22,86,86,0,0,0,5,17,4,3,131,14,137,41,51,28,9,2,1,5,642,1620,30,17,770,4,12,40,1221,1286,2,-549,1517,1547,18,-548,"WAYNE","MI",26,2
48232,209,369,137,113,11467,5927,147,131,269,180,0,7,10,1165,189,659,10,943,922,91,101,466,113,226,6,221,482,4890,48,2960,396,7170,80998,7055,1599,82,107,44,10,13,0,52,7,2,11,3,6,2,1,0,8,1202,110,54,52,147,991,1,1,6,1,1,1,539,6,0,0,2,6242,115,0,36,1,62,0,7,1983,29,1,56,133,0,25,9,45,6,21,105,6,3,8,5,2,46,71,35,26,76,126,25,43,7,3,33,34,67,28,65,127,23,42,5,40,134,5,64,23,18,2,2,21,173,173,0,0,0,6,24,4,6,239,18,249,55,63,31,11,2,2,3,409,1735,30,23,567,4,12,167,1634,1784,2,-631,1630,1660,-3,-630,"WAYNE","MI",26,2
48234,14704,31445,14660,9889,406590,330642,3157,921,1537,7145,0,164,0,53206,12890,18848,64,30501,28190,13637,4374,41652,6939,9343,288,6258,14960,206066,3935,1415,237,6007,12736,1093,115241,1575,810,823,609,511,3,5830,494,66,893,50,355,19,27,22,361,74309,1452,875,724,1117,5911,309,107,46,15,14,15,2342,29,1,9,188,69438,415,0,873,55,249,11,340,36196,275,24,4706,10082,2,2224,339,2692,311,71,8192,340,249,559,457,115,3050,28,619,340,1213,5974,636,2837,316,64,1799,2508,2419,2164,938,1677,514,2731,165,557,3438,158,3024,519,357,90,1,1029,22,21,9,6,10,162,854,59,20,1276,116,1353,899,2650,1528,325,46,30,-147,2782,61594,45,425,2432,231,1569,2944,16149,21485,54,-24693,53401,53446,1233,-24669,"WAYNE","MI",26,2
48235,19231,38266,15621,12527,633737,492130,3773,1406,3194,4752,0,277,1,112352,26608,40768,132,52640,49374,11556,8962,79471,16477,17750,871,14805,33650,347218,5531,1963,319,5500,22517,2018,155604,2388,1262,1464,888,756,7,13936,695,110,1261,41,371,33,43,31,585,104987,2982,1743,1480,1672,12488,505,126,79,27,25,16,3520,23,2,12,276,122503,540,0,866,66,398,14,521,57013,363,36,8444,20617,2,2929,614,3819,445,80,8872,373,266,718,550,125,3847,40,904,567,1609,7924,1012,3779,449,104,2525,3383,3736,2904,1534,2397,737,3711,264,926,5614,225,4438,887,576,107,1,1601,50,48,13,10,16,243,1210,95,43,2258,202,2370,1374,3771,2162,509,88,58,-175,7067,96431,682,739,6198,338,2108,4683,36035,45116,100,-30161,87559,88241,3265,-30126,"WAYNE","MI",26,2
