"zipcode","n1","pp_num","n2","numdep","e00100","e00200","e00300","e00600","e00900","e01000","e01400","e01700","e02500","e03300","FscheA_28","e18425","e18450","e18500","FscheA_9","FscheA_10","e19700","e04800","e07100","e07220","e07180","EIC","e59720","e09600","F1040_57","e10300","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e03150","e05800","e02100","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48204,13164,7703,27126,11529,280054,219422,2285,695,8565,1312,3908,42046,7257,0,31109,5209,198,3284,9394,8538,7359,140476,2381,1648,256,13289,6459,29,18217,20077,1801,104981,1087,523,776,454,359,53916,33874,536,43,700,1075,382,34,45,22,290,92734,28251,28420,161532,38728,26569,379,80,40,8,8,1837,12814,2195,1,3,205,62214,463,543,1113,1960,203,8,336,27442,239,31,4806,6038,1,4780,233,4972,211,40,27699,1416,927,469,424,480,2750,28191,734,221,1264,6012,416,2450,246,40,1465,2006,1636,2374,663,1492,430,2917,110,354,2846,124,3189,315,247,126,14860,901,331,325,6,4,6,127,770,39,13,861,70,920,693,2253,1277,239,25,17,458,18662,-1047,-168,-327,72877,153,333,-721,159,1895,2143,12677,19077,30,-21123,45178,45331,314,-21091,"WAYNE","MI",26,2
48205,18627,12257,42070,20261,470619,405109,3167,785,18893,1414,4649,40162,6035,1,72714,12993,292,9896,24817,25523,13666,231742,5170,3636,563,24280,11638,41,28357,32069,2247,167409,1463,572,1708,740,542,49943,17344,879,74,1152,2063,597,33,75,34,460,111733,47344,47081,258197,61212,44210,679,127,65,13,13,4488,18102,4390,0,5,360,111094,631,918,1724,3323,288,12,527,45146,331,47,6499,10931,1,9500,412,9879,337,27,37635,2318,1383,639,591,740,3919,59254,1006,300,1222,8790,636,4009,342,61,2425,3452,2602,4120,984,2267,574,3748,173,468,3530,161,4106,505,351,140,33269,1192,713,700,9,6,8,171,1005,48,21,1250,69,1349,905,3195,1772,371,45,30,719,33357,-1356,-131,-3148,133006,300,475,-4219,247,848,3261,16727,22925,53,-33709,95371,95671,961,-33662,"WAYNE","MI",26,2
48206,9434,5353,18388,7974,204444,163300,1909,498,7377,497,2655,28052,4805,0,25668,4202,138,2924,7801,8136,5467,104231,1639,1157,169,9465,4576,23,13934,15438,1654,77454,676,373,623,323,260,35659,15950,369,31,555,947,327,35,34,16,212,52639,21326,21074,122665,32715,20184,288,58,27,7,7,1598,10394,1953,1,2,156,39802,381,469,841,1227,156,6,245,18824,173,25,2769,4607,1,2667,155,2668,152,42,21046,1162,755,343,318,378,2100,26250,466,169,667,4150,315,1935,181,31,1149,1645,1257,1937,505,1198,329,2145,84,298,2920,93,2243,263,202,94,13553,838,209,206,5,3,5,97,556,33,11,506,61,544,520,1610,897,186,21,14,352,16009,-708,-109,-695,43018,215,198,-1408,115,558,1466,7604,10159,24,-12303,21973,22188,120,-12279,"WAYNE","MI",26,2
48207,9705,5369,16553,6159,284466,213518,3443,2683,7810,3063,6866,45577,10380,139,35803,7237,228,3273,11457,9767,8802,184021,1685,969,175,6585,3164,162,29316,31278,3539,90661,1377,1768,811,402,373,64211,27398,442,43,648,908,848,100,52,19,280,57704,39291,40103,166697,41568,32108,339,68,86,16,19,1868,25226,1774,3,2,220,43149,2014,183,608,1119,528,6,279,39601,455,50,3109,7855,1,3004,210,3451,185,274,25326,2027,920,381,390,599,3060,25525,1486,373,4481,6712,551,2654,231,57,1794,2331,2073,2687,954,1981,451,2733,129,706,4970,127,2647,466,436,107,10130,1521,215,211,7,6,10,144,783,78,39,1540,202,1621,910,2181,1126,294,46,30,549,30362,-901,-160,5830,50458,1086,564,4363,141,797,2809,29941,34887,47,-12136,25132,26218,-114,-12086,"WAYNE","MI",26,2
48208,4152,2103,7735,3271,76208,65981,427,186,2737,304,232,5709,1035,0,6488,1227,19,584,2005,1740,1472,38407,699,457,77,4123,2023,13,4935,5514,460,30423,238,92,202,126,108,7010,3241,151,11,225,367,139,5,12,7,84,18831,7571,7219,58727,10728,8402,114,25,9,2,2,672,2801,735,0,1,45,11210,159,169,353,597,52,3,83,6067,67,9,818,1183,0,900,39,739,60,16,9253,490,336,151,136,165,929,10617,134,54,172,1505,113,770,76,10,434,615,461,728,182,426,138,923,31,84,612,38,919,79,56,44,4749,376,108,107,2,1,1,39,227,9,2,168,13,180,194,647,365,68,6,4,138,5503,-283,-57,-1064,15898,79,64,-1292,46,216,139,193,708,7,-5022,6645,6724,92,-5013,"WAYNE","MI",26,2
48209,11616,7607,36222,13895,252984,225429,1801,619,8646,1168,1383,11672,2240,0,14519,2142,44,1239,3758,4119,1046,90301,3323,3002,47,7971,3875,11,8310,9669,789,98960,741,438,407,429,323,15102,7262,464,35,593,993,390,13,36,20,237,71488,16736,16692,105237,24028,15556,553,101,28,5,4,3410,4661,1972,0,3,143,26695,459,236,982,1823,142,7,249,15782,191,29,1966,1024,1,3534,108,2659,201,10,21337,1332,894,389,351,422,2559,23199,600,139,985,4968,331,2314,192,29,1379,1932,1473,2313,479,1099,308,2214,86,210,1748,88,2414,226,152,82,12610,1291,47,46,5,2,4,84,523,21,5,521,25,557,469,1765,1073,183,14,9,478,13316,-884,-91,-2489,40134,192,202,-3000,142,642,1270,3559,6102,19,-15902,18797,18989,-302,-15873,"WAYNE","MI",26,2
48210,11133,7741,31052,12393,229122,197813,2727,542,10504,730,1110,14749,2370,0,13917,2375,50,1414,4177,4135,2145,88025,2687,2267,92,10686,5167,12,9113,10809,1037,90530,667,341,426,387,294,19371,8594,431,32,552,1175,377,12,33,19,222,64230,16322,16219,112375,24845,16285,419,85,25,5,4,2751,5048,2402,0,3,135,27791,430,483,1031,1596,137,7,239,15586,180,27,2001,1726,1,3458,104,2500,184,13,22549,1309,900,385,349,416,2410,28039,509,132,829,4518,310,2078,182,27,1237,1771,1392,2073,457,1086,306,2022,80,201,1572,88,2116,205,144,88,16534,1198,102,101,4,2,4,86,512,21,5,477,26,520,452,1688,953,173,13,9,455,11744,-812,-81,-2673,38469,185,188,-3143,132,812,1166,5414,9124,17,-14929,15920,16106,-37,-14902,"WAYNE","MI",26,2
48211,2728,1748,6247,2538,50275,41859,310,53,3600,17,342,4463,536,0,3363,537,8,287,941,708,801,23522,670,342,31,3272,1528,16,2639,3221,388,20826,135,36,95,85,62,5648,2363,100,7,143,405,96,3,8,4,53,17042,4149,3906,36384,10878,4940,90,18,5,1,1,455,1396,865,0,1,33,7607,91,172,291,332,33,2,57,3747,41,6,502,650,0,611,21,419,41,11,6498,354,244,99,95,118,582,11107,71,32,55,900,73,469,47,6,256,401,281,459,113,257,85,590,19,51,390,23,585,49,34,26,6600,269,35,35,1,1,1,24,142,6,1,101,8,112,119,413,221,44,3,2,90,3055,-171,-32,-722,10869,51,46,-919,30,176,167,289,771,4,-3337,4372,4423,38,-3331,"WAYNE","MI",26,2
48212,14820,10535,34572,13076,306177,248858,5903,1789,20633,1965,2586,23892,4340,0,29473,4324,117,2914,8302,7113,4224,134403,2723,1783,142,16166,7617,26,16116,19425,1853,120030,1138,1259,655,505,431,31422,13928,563,44,807,1946,567,39,47,25,305,76264,26300,26519,148032,38721,23593,546,110,49,8,8,2730,11406,4078,1,4,192,36088,737,537,1496,1822,250,9,374,23460,294,41,3560,3794,1,3547,179,3259,241,49,33127,1946,1266,531,492,614,3377,45954,1040,233,2800,7141,464,3119,264,42,1916,2657,2126,3141,773,1555,482,3303,115,413,5026,130,3444,354,260,133,29819,1674,158,155,7,4,6,133,798,41,15,955,74,1021,755,2479,1388,271,23,15,606,20034,-1241,-137,-2126,60337,320,343,-3147,176,968,1633,8294,11597,28,-18529,27210,27530,-244,-18488,"WAYNE","MI",26,2
48213,12363,7587,25662,11745,247743,196278,1579,294,13829,376,2999,31929,4849,0,24938,4346,158,2534,7593,6947,6056,115779,2245,1613,224,15180,7190,18,14304,16624,1276,99994,799,248,630,409,295,39777,24870,476,36,655,1421,401,15,39,20,258,76464,22791,22277,139693,34250,22470,389,78,28,6,6,2128,8731,2986,0,3,184,45593,426,618,1202,1702,160,8,310,21055,200,29,3642,4899,1,3556,170,3574,197,17,26940,1475,1000,439,413,471,2592,35111,457,162,495,4903,360,2288,216,32,1373,2010,1501,2386,553,1317,384,2609,95,255,1863,106,2729,249,180,112,21926,1004,287,282,5,3,4,109,661,28,9,577,39,633,579,2008,1120,213,20,13,407,17445,-934,-183,-2902,63623,250,250,-3911,144,1282,1628,4153,8184,23,-17528,36683,36933,394,-17499,"WAYNE","MI",26,2
48214,10595,6093,19609,7825,269350,203572,3017,2291,10187,4455,4602,34888,6563,497,36902,6813,143,4235,11890,11608,6764,157643,1660,1090,159,9536,4560,336,25410,27433,2224,92584,1397,1708,746,368,326,51399,18088,415,36,658,1418,874,123,48,19,257,61290,34002,36108,123592,35163,23639,321,71,127,17,20,1938,22737,2944,4,3,200,32636,3667,515,842,1096,1006,7,262,41047,883,47,2789,5987,2,2986,185,3658,186,615,29673,2255,1108,423,406,759,3261,43211,1512,418,4393,6974,581,2754,253,58,1904,2267,2214,2688,1214,4158,547,3368,136,822,7022,141,3409,466,445,131,19342,1132,192,188,8,7,11,161,1013,92,76,2748,269,2850,1167,2407,1276,328,43,27,507,28439,-961,-72,5268,59490,1199,517,3081,138,1647,3707,36777,43850,42,-14837,29817,31016,-179,-14790,"WAYNE","MI",26,2
48215,6020,3529,12033,5212,144485,116543,945,872,6414,874,2108,16121,3047,3,20924,3682,98,2124,6336,7724,4414,77828,1051,731,107,6501,3072,85,11530,12843,1308,51557,571,597,401,210,184,20425,8404,242,21,385,699,251,53,25,11,144,35342,16767,17168,71180,19639,13115,183,36,45,7,8,943,9753,1464,1,1,106,27820,344,259,559,793,322,4,153,16157,196,23,1963,3765,1,1787,108,2016,103,180,14849,829,512,227,214,271,1517,20558,559,167,1284,3126,260,1434,130,26,846,1129,884,1314,473,1044,261,1726,64,348,4554,70,1691,253,196,66,10605,614,132,129,4,3,5,78,484,38,25,772,88,807,504,1219,643,160,20,13,240,13054,-544,-64,2106,33799,253,186,1473,77,431,1579,14237,16849,20,-8281,18950,19204,109,-8258,"WAYNE","MI",26,2
48216,2089,1171,4212,1593,47953,41947,440,115,1357,157,259,3192,545,0,4907,959,8,462,1552,1747,760,26147,474,331,20,1391,695,16,3333,3642,299,17627,139,80,114,77,63,4094,1648,88,7,122,156,74,3,7,4,49,10448,4709,4595,31092,7111,4669,76,14,5,1,1,394,1860,307,0,1,29,6647,90,48,157,298,30,1,46,3627,36,6,468,650,0,603,24,463,33,9,4505,247,162,75,68,84,494,4220,107,30,148,971,65,460,40,6,277,381,278,460,101,227,70,548,18,46,368,20,578,49,34,19,1873,246,28,27,1,1,1,20,119,5,1,103,7,110,104,365,211,37,4,3,85,3454,-188,-20,-561,6442,43,42,-717,26,146,176,452,901,5,-2571,1937,1980,0,-2566,"WAYNE","MI",26,2
48217,3863,2294,7500,2859,87999,67489,1029,132,1447,52,914,15521,2456,0,10360,1779,59,1143,3251,3139,2291,46649,799,543,50,2541,1245,1,5910,6445,477,32730,256,96,268,141,105,19932,11886,166,14,208,243,119,6,14,7,90,22844,9129,8756,62636,14418,9704,146,25,10,2,2,654,3356,482,0,1,59,19988,137,111,254,398,53,2,102,8206,64,9,1418,1817,0,1221,62,1193,61,29,7899,433,272,136,126,139,830,7227,143,54,153,1695,118,768,70,11,467,669,503,785,184,408,126,810,33,85,710,36,853,94,62,36,2989,316,60,59,2,1,2,37,216,9,3,178,13,192,185,633,361,67,7,5,141,6613,-288,-51,-540,19204,95,74,-641,48,212,290,1010,1639,9,-5509,11305,11399,216,-5500,"WAYNE","MI",26,2
48218,3672,2371,7505,2833,93408,77477,1195,180,1988,163,1115,10504,2171,0,9528,1213,86,1429,2994,2915,1777,52074,832,619,46,2656,1324,10,6779,7229,542,32354,274,130,238,144,111,13343,6267,162,15,215,256,133,6,15,7,93,20422,10182,9962,62337,15368,10057,142,24,12,3,2,757,3969,501,0,1,63,15516,179,93,257,447,58,2,103,7977,70,11,1031,1440,0,996,59,921,61,26,7694,435,279,131,120,141,893,6664,184,57,266,1853,124,842,71,12,525,694,535,837,193,435,123,803,35,91,759,36,900,103,68,33,3034,446,51,50,2,1,2,36,216,9,3,191,14,202,190,651,383,68,9,6,167,7299,-295,-42,-420,10223,81,86,-496,49,181,330,1546,2163,11,-4670,2529,2610,102,-4659,"WAYNE","MI",26,2
48219,21865,13703,43780,18572,693974,564069,5601,2505,9092,2526,12763,95568,17591,5,131418,22043,734,19829,45601,46503,25578,397150,5829,3906,617,16995,8342,193,54749,58082,5440,221991,2637,1779,2464,1002,800,125616,62022,1081,115,1590,1200,675,131,121,44,665,136353,83568,84334,367543,84947,71239,914,136,134,29,33,4690,42912,2373,3,5,550,196734,937,322,1421,3138,627,13,702,69502,529,85,10846,20669,2,12589,704,15821,447,224,39624,2247,1368,755,691,711,5148,31341,2056,620,3643,13008,1076,5301,474,112,3548,4652,4158,5617,1654,3390,813,4886,273,1084,7691,236,5667,929,761,174,14717,1951,718,708,15,12,17,266,1480,120,56,2543,249,2677,1545,4605,2483,594,98,64,1034,62500,-1909,-102,10828,160519,1382,897,10946,335,1167,8546,51906,65634,105,-37790,120896,122277,1942,-37704,"WAYNE","MI",26,2
48220,12712,6574,21359,5571,514688,442456,7403,4891,15730,6880,6400,27895,6626,459,81460,12554,257,14056,28896,38384,6559,351185,3259,1876,187,3208,1541,132,52677,55868,4011,144462,2114,3113,1602,681,610,44920,20521,744,79,1011,1591,1390,155,93,29,468,83600,72636,75102,293462,73153,55960,695,105,185,29,34,3126,42515,3104,4,3,361,55859,4392,29,512,1237,1270,8,384,66742,975,84,4259,6057,2,4273,290,4452,298,353,31477,3123,1402,483,504,984,4680,34971,2726,610,8538,11862,885,4457,328,95,3017,3623,3309,4211,1549,4973,610,3156,224,1066,6990,175,3416,779,686,107,17081,3001,151,150,11,11,16,210,1171,118,87,2542,321,2678,1382,3224,1687,438,87,56,1046,53738,-1195,-75,10821,97228,1769,796,8632,226,696,4756,52070,58773,90,-17368,65751,67519,-822,-17284,"OAKLAND","MI",26,2
48221,18065,11119,34817,13369,652090,477936,7468,4334,10845,6539,16949,119152,28411,514,126065,21980,792,19541,44872,42422,25720,399574,4507,2879,493,10879,5285,668,61503,64885,7529,202400,3163,3206,2153,852,732,164304,94665,872,103,1390,1254,1012,237,122,38,601,148033,86468,89412,303058,81434,64248,698,118,217,42,49,3939,56360,2421,8,4,520,120429,3581,191,1001,2443,1510,11,645,87869,1133,109,9688,21797,3,8649,610,12016,404,724,39751,2681,1422,672,664,845,5673,30992,3076,878,7238,14644,1263,5453,474,136,3661,4448,4264,5329,2155,6434,913,5084,306,1607,9126,256,5685,1026,1027,187,12126,2772,533,525,17,16,23,309,1646,196,119,4757,505,4973,2039,4603,2385,714,121,77,1056,68849,-1915,-160,20766,99057,1345,1050,18850,297,1141,10646,97888,113110,119,-28614,59306,60651,693,-28505,"WAYNE","MI",26,2
48222,24,21,77,29,1123,1352,36,22,31,25,31,146,40,0,313,47,0,58,109,135,40,1054,14,1184,0,3643,1699,0,28581,29998,2033,254,3,10,3,1,2,199,72,1,0,2,26,2,0,0,0,1,15107,273,226,975,217,280,0,0,0,0,0,50,5630,80,0,0,1,567,2,4291,2,0,1,0,1,220,1,0,7,30,0,7,0,5,1,0,203,10,6,1,1,2,10,9683,4,1,21,14,1,6,1,0,4,5,6,6,2,6,1,5,0,1,8,0,6,1,1,0,1615,6,0,0,0,0,0,0,2,0,0,2,0,2,2,6,3,1,0,0,2,321,-2,0,9,163,1,2,5,0,2,2,4,9,0,-42,-40,-39,4,-42,"WAYNE","MI",26,2
48223,11175,7000,23256,10151,374777,310210,2652,1470,7012,2740,6156,45015,8384,4,71266,12638,359,10993,25578,25820,13333,219424,3062,2101,305,9806,4796,158,31463,33616,3221,117083,1416,1083,1293,513,422,60072,22793,555,61,851,806,419,88,67,23,358,82526,47149,47837,187999,47715,39158,423,72,89,18,21,2553,25639,1622,2,3,304,79104,678,318,800,1929,475,7,349,41031,346,53,4977,11209,1,5185,331,6348,236,213,24288,1351,811,401,377,447,2963,22805,1176,404,2564,7020,621,2796,259,65,1809,2287,2173,2701,1011,1996,460,2570,153,697,4880,131,2984,550,467,96,10533,1385,356,352,9,7,10,154,849,77,43,1784,190,1873,914,2464,1294,356,60,39,592,35345,-1015,-45,8810,56332,438,572,8880,175,888,5026,36299,43651,62,-18173,32043,32481,566,-18120,"WAYNE","MI",26,2
48224,19091,11995,41695,19290,596326,514014,5082,2100,15533,2624,7435,51708,9116,4,111433,20305,419,15586,38780,40265,19492,330246,5938,4153,659,19390,9292,143,44992,48946,3978,194052,2146,1503,2116,865,717,68951,25361,943,98,1344,1596,706,119,102,38,568,116727,69595,70459,310710,74784,58134,752,132,122,25,27,5644,34255,3256,3,5,459,118847,929,471,1480,3375,555,12,592,58869,465,73,7216,16036,2,9406,546,10387,389,179,37993,2277,1410,663,619,733,4602,41728,1713,508,3274,10775,898,4565,402,94,2962,3942,3487,4682,1410,4138,686,3883,241,891,7455,202,4478,805,633,148,22539,2192,760,752,12,10,15,228,1254,99,50,2196,201,2302,1276,3796,2065,511,81,53,981,52595,-1571,-78,4972,102844,583,804,4899,288,894,6931,45744,56148,88,-29750,64851,65434,952,-29677,"WAYNE","MI",26,2
48225,7441,4411,14590,5093,312990,251642,8932,5406,5707,7601,6154,26818,8438,68,57385,8230,293,10988,20654,22853,6860,202335,2807,1913,252,2704,1296,144,28516,30053,2782,87918,1621,3134,991,412,397,40499,29009,422,51,616,626,628,74,57,17,293,47124,41799,43473,156885,36376,32271,371,57,110,16,18,3132,22897,1187,2,2,234,36306,1953,21,283,945,464,4,267,37660,447,49,3243,6085,1,2948,219,3640,177,118,17309,1418,713,272,277,466,2597,13619,2125,359,9535,7127,515,2458,190,55,1839,2155,2218,2512,892,1946,346,1510,129,567,3845,99,1889,467,392,58,6216,1630,253,251,7,6,9,120,679,62,46,2227,175,2342,753,1964,1003,274,54,35,641,31785,-658,13,7004,41670,900,519,6185,137,290,3669,30256,35072,57,-11057,24361,25261,-222,-11008,"WAYNE","MI",26,2
48226,2387,1190,3323,747,302004,82366,27090,25915,4596,187452,1689,9397,2375,497,49967,12637,63,3961,17206,4220,12183,263689,982,135,11,515,244,2714,50241,51308,2375,53444,13219,18993,337,107,115,13143,5865,105,13,169,444,534,225,24,6,79,10832,63125,90412,42735,15114,8918,102,18,4676,20,24,606,20798,889,5,1,71,9145,69601,4,43,181,11930,2,63,30071,7326,50,855,9537,1,1039,105,3432,69,6826,9652,798,378,111,130,266,1348,9566,3621,1256,402604,6987,698,1217,122,50,1317,914,3336,999,7045,11608,1864,5184,81,1449,17520,106,1674,413,538,60,2794,606,12,12,4,7,10,145,7598,113,2620,478254,1130,487271,3039,2147,977,468,35,21,184,59190,-175,67,5034,27240,905,1049,4380,45,433,10781,68716,77847,30,-1150,17588,18493,2116,-1100,"WAYNE","MI",26,2
48227,20268,12489,41487,18422,530955,428004,3155,1028,12031,1140,8305,74296,13718,3,82444,14235,581,10405,27102,27127,17502,282327,4770,3262,519,19570,9531,74,37224,40251,3478,184086,1887,790,1892,813,600,93269,51743,924,85,1304,1499,582,83,88,38,521,140647,59044,58963,304491,74853,54058,744,126,83,19,20,3821,27958,3065,2,5,414,158096,666,639,1597,3043,377,12,634,52514,381,56,8680,14260,2,9898,554,11658,373,106,38481,2175,1384,700,643,693,4255,42663,1218,407,1571,10050,781,4430,400,79,2755,3847,3106,4641,1198,2731,683,4545,208,715,5735,196,5011,664,512,169,20724,1269,643,632,11,8,12,210,1203,81,31,1570,140,1672,1166,3736,2059,453,61,40,774,42189,-1681,-220,502,160462,834,599,-347,277,1130,4831,29665,38811,69,-34240,121981,122814,1033,-34184,"WAYNE","MI",26,2
48228,22265,14247,47656,21077,573655,479969,6578,2083,15118,2072,6381,62458,11155,3,87876,14759,390,12293,29604,30786,15545,295381,5866,4064,582,22812,11063,43,36894,40480,3465,201339,2217,1428,1952,902,705,78347,53550,1025,91,1360,1654,637,59,92,41,558,136441,60009,60268,306496,77508,53259,860,148,90,18,17,4933,25625,3379,1,6,417,137091,774,799,1722,3343,383,14,644,52389,421,58,9002,12926,2,9322,512,10370,404,62,38276,2276,1468,749,682,726,4557,41719,1616,395,2877,11555,797,4877,419,79,3124,4338,3429,5272,1239,3303,727,4970,218,631,4677,203,5656,633,473,173,22911,1422,691,679,11,7,12,214,1324,69,28,1673,116,1794,1217,4207,2369,454,56,38,865,44608,-1776,-219,-4120,170996,883,563,-6428,300,6151,4344,16003,23476,67,-38476,132720,133602,614,-38418,"WAYNE","MI",26,2
48229,4554,2791,9226,3489,111275,90799,1524,381,2166,443,1268,13002,2422,0,10705,1353,101,1452,3186,3612,2176,61384,968,712,60,3262,1637,10,7924,8438,632,38907,352,225,271,173,140,16908,9137,193,17,259,302,153,8,18,8,112,24286,11875,11806,65497,16208,10970,168,31,15,3,3,910,4680,590,0,1,76,17318,209,120,327,501,72,3,123,9143,87,13,1398,1763,0,1176,70,1120,76,15,9655,510,338,163,147,172,1064,8057,263,73,475,2155,151,941,87,15,608,812,652,967,239,545,148,986,42,113,882,43,1089,123,83,40,3545,492,62,60,2,1,2,45,263,12,5,236,17,252,232,792,454,85,10,7,200,8542,-377,-48,-290,12229,116,112,-419,59,431,387,1653,2748,12,-5715,2574,2690,131,-5702,"WAYNE","MI",26,2
48230,8731,5421,18329,5700,1123805,656165,43509,78755,44879,178484,24252,49865,22667,8131,204610,40764,624,42136,87093,65986,35080,944219,5722,1564,158,1009,464,7162,203377,212182,20165,210751,22090,55410,3515,486,763,97705,39721,379,80,922,4638,3812,1775,221,32,470,56689,236048,291744,113029,131694,49533,312,44,3295,205,252,8754,210663,9558,60,1,530,119784,67637,1,118,486,27910,7,320,259239,12719,374,3864,29483,15,2989,724,10640,505,10454,49545,5122,2211,653,770,1651,11961,59402,22934,7164,171099,31736,4715,7960,930,491,6996,5222,14480,5480,14209,52954,5826,11636,774,9714,49443,1066,7957,2983,4906,518,17712,5536,105,103,44,70,105,1054,8412,1110,2178,96969,6316,101119,17495,11428,5637,2744,384,226,1094,219692,-1527,731,118493,166209,6877,4327,109524,281,1634,42247,567370,611958,308,5685,116664,123541,-484,6060,"WAYNE","MI",26,2
48231,201,99,333,123,-4015,6065,213,160,171,346,140,17,0,13,1422,246,7,258,539,587,195,5398,55,6072,824,16726,8071,2444,170652,177020,15001,695,3,2,1,0,1,36,11,1,0,6,11,3,0,0,0,1,53,2,2,0,0,0,0,0,0,0,0,0,93,24,0,0,0,5,2,26,8,1,1,0,2,16,1,0,0,0,0,0,0,0,0,0,650,27,12,3,3,7,21,1828,3,1,0,162,1,62,2,0,35,51,8,68,3,6,4,75,0,1,6,1,104,0,0,1,193,2,0,0,0,0,0,1,7,0,0,4,0,4,5,28,14,1,0,0,0,2,-156,117,8679,1375,105,252,10962,4,27,1969,9348,7151,1,-1274,725,830,195,-1274,"WAYNE","MI",26,2
48232,242,107,355,133,15459,6306,232,182,196,403,149,671,163,15,1478,265,6,269,568,601,204,5719,53,5776,824,19706,9452,3008,187105,193173,16408,3221,132,128,18,12,14,989,319,11,2,14,40,25,6,2,1,9,1475,2071,1978,4464,1267,2301,2,1,11,1,1,813,47558,79,0,0,9,2638,263,38,18,378,94,0,9,3343,60,3,62,165,0,50,6,83,6,101,768,53,26,10,10,18,115,687,67,29,432,227,28,76,8,3,54,59,93,65,82,215,28,106,6,42,192,5,90,18,24,3,309,58,1187,1187,0,0,0,6,67,5,12,3621,27,3783,64,91,40,24,2,2,15,2780,-25,4,583,1911,31,29,577,4,16,464,2805,3265,2,-346,1143,1174,-18,-344,"WAYNE","MI",26,2
48234,16219,9893,33501,15007,418265,334174,4461,1173,11308,1630,6098,57520,9637,2,58867,10129,273,7204,18935,18086,13031,221292,3903,2654,416,16510,7962,54,28852,31392,2705,150703,1554,819,1321,649,493,74945,47330,735,65,995,1342,501,62,67,30,404,113930,44915,45177,223551,53492,39169,592,112,65,14,15,3471,21188,2778,1,4,317,95462,638,555,1324,2391,342,10,481,41672,325,48,6581,11045,2,8817,359,9913,296,116,31980,1833,1148,559,522,589,3545,35474,1089,334,1752,8382,617,3550,314,61,2281,3141,2517,3833,940,2013,536,3573,157,564,4664,154,4046,507,389,133,19412,1117,512,504,8,6,9,161,961,60,22,1324,118,1418,931,2985,1702,340,44,29,654,35268,-1289,-166,1217,108579,440,481,84,218,1206,4158,21303,27956,50,-28307,76600,77040,415,-28259,"WAYNE","MI",26,2
48235,21844,13215,42107,17059,664665,508099,6300,1848,8079,2621,12393,116929,22918,2,120626,19330,821,17091,39907,40865,26010,376243,5547,3717,583,15014,7323,94,51203,54131,5011,217950,2446,1362,2419,983,762,150639,95779,1090,109,1466,1119,668,104,112,43,641,146125,77900,78008,367064,84848,69208,919,149,113,25,27,4807,37890,2208,2,5,527,160266,969,325,1400,2713,570,13,732,70169,501,78,11813,21378,2,10461,657,13251,430,146,40430,2323,1387,752,698,763,5081,30817,1756,545,2786,13019,982,5207,457,100,3547,4666,3980,5687,1547,3168,783,5010,254,934,7873,225,5886,866,650,169,13656,1734,656,646,13,10,15,246,1433,96,44,2027,196,2139,1431,4391,2496,541,84,55,1031,59428,-1926,-178,6066,134356,693,885,5737,325,1857,6173,36561,46780,93,-38305,93925,94618,1858,-38228,"WAYNE","MI",26,2
48236,16051,10840,32517,9571,2416632,1174324,132003,191801,73917,410714,75581,105342,58177,10577,388946,87568,1273,85756,183156,110679,65830,2117697,10297,2936,314,1303,599,13046,468614,481847,57535,418171,59605,134724,6674,935,1445,207646,96956,728,157,1820,7164,6082,3346,405,60,916,106006,532103,687635,231861,253605,98121,649,76,9979,374,463,21392,378430,14587,106,3,1006,201656,185771,1,184,756,66616,12,623,475073,30041,697,7128,55595,27,5290,1430,22679,927,22863,93295,8028,3914,1145,1351,2803,20275,96333,46895,14486,544358,64944,9241,14470,1699,894,13740,9760,30912,10200,34258,96153,13083,25138,1360,18773,106979,1905,16169,5701,9029,914,27655,10048,196,192,79,126,188,1995,20993,1994,6260,319346,12716,332127,34953,22993,11061,5347,699,415,2105,479580,-2826,1629,193624,278614,12519,9483,178093,526,2212,98332,1088695,1183554,567,9581,185319,197837,235,10278,"WAYNE","MI",26,2
