"zipcode","n1","pp_num","n2","numdep","e00100","e00200","e00300","e00600","e00900","e01000","e01400","e01700","e02500","e03300","FscheA_28","e18425","e18450","e18500","FscheA_9","FscheA_10","e19700","e04800","e07100","e07220","e07180","EIC","e59720","e09600","F1040_57","e10300","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e03150","e05800","e02100","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48124,17279,9492,29184,8379,831926,545789,8613,7158,30283,4218,24367,81250,21236,957,103795,16383,268,21148,38659,30844,17932,572788,7905,2851,151,4294,3588,690,90143,92781,3914,226574,6315,5189,2991,1017,1064,130870,75366,1292,126,536,2605,3071,206,471,52,897,129134,104361,105553,385005,118637,82101,1931,129,488,232,52,13939,78427,5100,14,1,805,95164,17046,2,519,1774,2768,34,561,117761,3564,70,4384,16066,5,6322,499,7316,474,1135,43631,4338,1974,758,780,1486,8618,37324,252,1586,9365,18989,1943,6453,623,208,4843,5349,8314,6060,4298,13530,1496,5662,440,2903,11780,381,5956,1532,2016,274,10283,5395,143,141,23,27,36,476,2284,316,212,6070,1057,6375,3767,6001,2895,1034,197,125,1269,94851,-2126,5143,32814,141035,3382,1650,29284,141,1416,11772,144422,177440,-29,-34175,97404,100786,-1684,-34105,"WAYNE","MI",26,2
48125,10211,5486,17190,5739,333663,210151,2033,1217,12822,-3195,13789,31713,6507,0,22121,3105,335,3675,7406,7332,4158,200876,2960,1593,54,4840,3934,75,25036,25816,2542,109192,1844,860,815,518,450,50752,32867,772,47,245,953,605,31,167,36,353,77336,33175,33837,180179,45970,29800,957,91,86,33,8,6503,17505,1749,1,1,290,38469,626,20,714,1531,251,23,315,27515,404,19,2556,3717,1,2952,167,2441,215,100,18171,1272,754,400,370,419,2904,7732,65,294,1971,6067,488,2593,237,50,1650,2201,2468,2520,765,1864,409,2105,132,492,3800,126,2187,440,433,131,3686,1948,51,50,6,5,9,133,749,51,22,818,122,863,765,2089,1169,254,40,27,539,26110,-832,3089,3236,34289,411,428,2203,44,720,1108,12466,15680,-14,-20112,16118,16529,-329,-20092,"WAYNE","MI",26,2
48126,19437,14754,46996,16289,469926,354688,5243,5755,26871,2275,8530,54266,10000,0,37784,5555,604,5921,11848,9515,17413,227013,4602,1557,31,25971,20693,447,36468,41690,1680,206785,4968,4331,1158,780,955,84156,38865,1213,62,583,3763,1466,84,240,83,604,129121,47095,47619,132323,35867,25250,2053,160,365,70,15,8725,23099,7652,4,3,397,52885,1959,103,1814,2370,1107,72,550,42880,1233,32,3015,15505,3,4918,285,5755,371,812,54327,3617,2154,1039,910,1074,6334,63071,165,900,17475,12989,1034,5312,530,92,3355,4309,5556,4963,3008,3303,1450,6265,215,1407,11876,319,5340,775,958,460,40270,3039,64,61,13,12,16,332,2317,130,189,7594,551,7870,2457,5149,2701,641,59,38,858,41164,-1440,1514,2005,131351,481,998,-1705,56,2599,5411,54879,69352,-24,-42332,77024,77505,222,-42300,"WAYNE","MI",26,2
48127,18616,11624,35787,12021,630540,409228,7265,4606,29126,2924,24697,69049,18394,1864,64176,8883,319,12572,21909,20592,9697,393558,6599,2726,131,14494,12227,540,58056,60855,3741,225588,4642,3352,1984,922,879,122566,64884,1330,91,506,3055,1919,81,329,69,674,135190,69543,70708,281826,99728,53160,1583,149,301,103,24,12953,39753,6233,5,2,612,62114,9694,34,1238,3696,1753,42,630,68682,1887,43,4633,8343,3,5474,410,7371,413,421,45326,3961,2017,791,750,1301,6539,49325,191,890,9211,16149,1139,6230,483,115,4293,5260,5789,6224,2230,8855,1009,4922,283,1289,5618,261,5231,813,1026,255,16775,3845,134,131,14,13,20,298,1682,145,123,5053,497,5336,2055,4945,2532,667,96,62,1148,59843,-1646,2498,9851,114628,1945,1132,6502,90,1727,6369,84012,104974,-21,-43222,69301,71246,-919,-43178,"WAYNE","MI",26,2
48128,5692,3042,11249,3572,305648,227766,2346,2208,8494,1099,7124,23653,5720,3804,39704,6791,352,7150,17241,12716,6647,212220,4710,1179,69,2280,2040,248,32904,33705,1499,73358,2145,1355,1099,343,381,36851,19202,448,46,172,908,981,132,172,17,314,41527,43842,42767,145232,56714,32819,633,37,193,105,24,5157,32556,1746,7,0,280,45916,4715,1,213,791,858,11,205,46656,1028,29,1766,5847,2,1910,187,2113,172,545,16520,1258,697,257,267,492,3159,3983,68,722,2382,7202,785,2322,242,89,1806,1787,3389,1970,1833,2355,603,2134,150,1618,14870,162,2147,949,954,100,2068,1986,52,52,9,12,16,189,938,151,84,3299,519,3400,1684,2265,1039,476,82,52,467,38498,-592,2405,16676,48937,1269,700,16244,53,377,5449,73402,82342,-16,-12009,32416,33685,-345,-11980,"WAYNE","MI",26,2
48134,11911,6887,22562,7441,634394,437204,1765,1594,4926,-2543,11826,52269,10593,0,60388,10411,5680,9849,22367,20578,9103,477945,8068,2789,127,3225,2816,1197,73737,72194,2623,135379,3204,1186,2255,734,731,75360,37894,937,105,338,610,843,145,345,35,687,97745,86795,84403,307180,94938,86441,1414,80,258,147,37,10452,58361,1078,8,1,629,108422,1114,4,469,1471,908,20,501,80143,752,46,2583,8056,3,3660,469,4230,339,379,25976,1534,867,475,475,511,4533,7527,83,806,2319,9469,1022,4018,404,130,2737,3125,4083,3505,1779,3890,710,2880,285,1751,11850,233,3310,1331,1260,152,3639,2594,107,104,17,17,22,295,1314,199,108,5089,480,5165,1725,3780,1584,916,145,93,976,79792,-1263,5271,23639,47551,872,1202,24380,111,550,12147,125649,152612,1,-24290,21575,22447,-945,-24244,"WAYNE","MI",26,2
48135,13595,5937,23137,7500,511742,330888,2331,1010,4140,-3171,9083,52954,12529,280,46903,6400,116,10133,15890,17154,6149,317168,4791,2480,166,5443,4561,502,39711,39930,2318,156712,2471,786,1305,764,589,79705,46331,1129,75,323,806,1344,39,261,43,545,97799,53000,52663,336965,82102,54267,1241,108,126,47,13,8013,26744,1432,1,1,467,66030,1151,12,496,6267,318,24,344,46420,569,28,2593,5371,1,4352,248,3456,302,59,22056,2607,1048,504,477,787,4077,14398,71,411,1424,8752,714,3622,307,75,2330,2993,3725,3344,1129,2675,520,2219,194,666,5852,162,2535,690,617,136,5148,2343,623,616,9,9,11,180,969,64,39,2321,154,2492,993,2913,1549,430,72,48,787,42400,-1302,4797,5852,56813,866,630,5225,73,644,3799,35422,45135,-16,-29583,34757,35623,-458,-29556,"WAYNE","MI",26,2
48136,216,62,335,118,7733,3170,79,47,199,21,140,518,136,10,672,87,3,124,281,205,152,5004,77,4910,170,27396,21426,2235,171135,173239,10269,2278,66,35,15,11,12,854,356,12,1,5,60,41,2,5,1,9,900,1302,1191,5225,1389,1545,6,1,3,2,0,911,24260,118,0,0,9,992,159,6,22,242,24,0,6,2076,34,1,36,129,0,60,4,66,5,9,774,70,33,10,10,25,119,621,2,18,62,173,20,66,7,2,44,53,86,60,42,101,16,65,4,29,77,4,65,12,22,3,301,44,344,344,0,0,0,5,25,3,3,519,17,551,40,69,32,18,2,1,14,1869,-21,176,360,2630,46,19,330,1,24,180,2049,2738,0,-604,1856,1902,-15,-603,"WAYNE","MI",26,2
48138,6346,3984,10416,2710,440065,390063,17360,6732,17688,10873,18724,41044,17906,2186,82300,19223,275,17214,37082,18346,10760,335880,8149,930,85,781,397,1333,80931,79948,6709,107538,5478,6919,2074,367,467,67832,64287,437,55,273,1370,1712,262,264,18,410,44775,79604,81740,92246,86926,33683,634,31,610,266,52,5861,69890,2635,21,0,416,64013,16852,0,152,1004,3944,18,231,96475,4011,52,2214,9693,5,1659,306,3256,246,2756,27141,1969,1074,416,441,777,5684,14864,259,1817,17302,13510,1764,4132,456,187,3326,3166,5879,3732,4797,13069,1575,5587,325,3370,10439,347,5490,1161,2024,229,2877,2997,79,77,19,27,39,428,2190,396,377,9893,1503,10249,4371,4398,2094,979,158,95,525,74105,-1411,1810,36805,66451,2891,1132,34290,81,1333,3788,167256,182199,-50,-9558,39310,42201,-2049,-9505,"WAYNE","MI",26,2
48141,9349,4555,15970,6702,247774,139194,422,299,10735,-744,13314,41627,7217,0,18456,2328,365,3168,5757,5307,5139,133329,2817,1007,107,8589,7122,484,15512,17263,3362,96467,1276,243,622,426,321,60879,27776,707,34,199,1336,468,10,116,37,245,72175,23587,22304,193234,51552,29511,845,82,35,13,3,4781,9581,2678,0,1,217,40311,432,67,936,1693,114,19,274,22297,291,12,2779,4196,1,3111,179,3025,186,7,16260,1242,731,335,313,403,2291,16908,22,130,275,4071,336,1949,181,32,1154,1567,1691,1917,475,1410,272,1675,89,242,4371,84,1708,259,234,95,9839,979,108,106,4,2,5,82,513,23,9,722,28,752,471,1574,952,200,18,12,358,17998,-587,1226,-676,67061,330,231,-1346,29,481,1345,7305,10144,-12,-24135,50801,51131,184,-24123,"WAYNE","MI",26,2
48146,16636,9604,31096,10666,553797,354933,2811,1034,20191,-4699,14287,56343,8732,0,38703,5207,217,7182,13316,12479,6797,336529,5692,3196,90,8982,7831,435,41131,42802,3586,177907,3008,847,1290,875,690,84770,40860,1255,84,391,1135,885,36,280,56,590,124174,55430,55457,336624,61853,55486,1722,152,144,47,13,11560,26459,2128,1,2,521,68688,1019,5,994,2524,323,31,473,48039,633,31,3821,5827,2,5954,288,4947,355,53,28115,2006,1184,598,559,678,4601,16657,79,378,1889,9198,769,3860,364,79,2529,3382,3934,3910,1213,2851,585,2981,213,657,6677,178,3253,714,608,168,9153,2903,75,74,10,8,12,196,1129,64,39,2790,98,2915,1064,3236,1772,492,67,45,899,47247,-1098,4068,4755,52345,669,701,3809,77,612,5226,44353,57553,-17,-35991,24230,24899,-311,-35960,"WAYNE","MI",26,2
48150,14663,7016,24950,7092,678127,462732,4009,3617,5515,524,18633,62222,12218,2137,80613,11885,352,10209,24062,26174,9630,465610,4941,2927,159,2731,2524,622,67863,67606,1813,174208,3945,2216,2151,876,846,109000,56996,1157,105,393,1352,1905,79,361,43,752,108417,77701,77585,389270,95499,83724,1822,110,315,103,29,13684,44720,2497,4,1,670,72773,5345,1,423,1635,1057,25,478,88103,1578,44,3742,8587,2,4492,358,4890,367,762,32932,3355,1596,579,563,1283,6156,20111,117,718,2892,12501,1098,4948,419,116,3493,4077,5136,4683,2099,4504,815,3503,287,1323,9046,216,3849,1081,1028,162,5768,3634,162,158,16,13,17,276,1637,137,121,6022,346,6269,1761,4357,1862,840,124,82,1140,70133,-1374,6724,9966,100512,2215,1287,6978,112,861,8015,101039,121771,7,-34077,67580,69794,-770,-34033,"WAYNE","MI",26,2
48151,216,52,269,97,8324,2405,67,39,183,19,105,366,97,8,509,67,3,93,213,151,112,3713,60,3539,170,25973,20216,2086,131097,133920,8053,2479,70,30,14,11,12,600,262,12,1,5,55,40,2,5,1,9,1001,1003,936,3801,1041,1295,6,1,4,2,0,685,22043,108,0,0,9,808,151,5,21,509,33,0,6,1897,39,1,33,99,0,56,4,66,5,10,777,70,33,10,10,25,116,675,2,20,56,179,21,66,7,2,45,53,88,60,48,112,18,71,4,30,82,4,66,12,22,3,304,41,356,356,0,0,0,5,30,4,4,565,19,599,45,71,34,18,2,1,14,1490,-19,154,322,2766,48,23,290,1,24,239,2258,2814,0,-624,1989,2036,-18,-623,"WAYNE","MI",26,2
48152,16116,8137,27177,7663,811770,552368,7306,7285,18452,3699,34495,80146,22895,872,108074,12264,430,19968,38911,33368,15403,566872,5645,2399,124,3461,3055,664,88638,88762,3049,208202,5608,4748,3043,958,1036,142129,95458,1234,122,512,1933,2485,222,473,47,885,116903,101789,102449,351407,111012,85166,1951,111,450,250,57,12847,82636,3530,16,1,823,101639,7637,5,811,1819,2082,33,526,122660,2543,69,4412,13634,5,4274,424,4857,460,1129,43927,4153,1937,752,753,1537,7999,33452,234,1614,8886,19419,1869,6990,626,215,5060,5681,7564,6259,3637,9699,1361,5371,443,2940,11354,390,5830,1581,2132,288,9329,4930,115,113,25,28,39,483,2200,356,173,3830,1092,4001,3517,5993,2648,1036,205,130,1383,92221,-2020,4081,37866,112107,3841,1904,33950,145,1699,10899,123042,149810,-27,-30729,68180,72021,-1868,-30660,"WAYNE","MI",26,2
48153,181,33,178,65,8609,1609,42,23,134,18,69,244,58,7,339,47,0,59,145,99,75,2495,39,2056,170,19213,14687,1788,93869,95379,6241,2410,61,20,10,9,9,387,154,10,1,4,43,34,2,4,1,7,1141,702,658,2009,647,1174,5,1,3,2,0,382,20643,83,0,0,7,604,133,1,16,1209,42,0,4,1644,41,1,25,67,0,42,3,49,5,35,613,59,28,8,8,21,99,616,1,20,36,164,20,56,6,2,39,43,81,48,50,120,19,68,4,30,88,4,56,11,21,3,257,35,286,286,0,0,0,4,34,3,4,469,20,500,47,66,29,16,2,1,11,1306,-12,154,343,2467,46,23,328,1,17,272,2211,2743,0,-541,1855,1901,-16,-540,"WAYNE","MI",26,2
48154,21293,10352,35443,9705,1027253,690929,9057,8087,26919,2452,36154,103476,29952,868,127078,19072,508,19616,41537,43552,22056,720545,7830,3446,169,2661,2553,178,108053,109580,3051,272919,6945,5379,4165,1274,1506,168043,133886,1755,158,743,2302,3506,192,589,62,1210,149725,130457,126543,611590,166523,127787,2486,179,539,241,60,15567,84787,4275,12,2,1044,136929,8513,4,590,1968,2503,54,706,146176,2607,77,7188,19068,5,6524,584,7670,553,822,74884,5983,2763,1066,1129,1982,10779,46861,222,1648,7030,20038,2061,7673,786,224,5507,6657,8535,7624,3992,10719,1697,7711,510,2798,11992,456,7598,1731,2151,412,9325,6551,162,158,29,30,38,568,2934,324,208,4335,951,4534,3777,7340,3313,1128,229,148,1658,112754,-2108,18759,28962,189340,4797,2162,24646,176,2340,9607,125596,146731,-10,-43148,114456,119253,-1197,-43072,"WAYNE","MI",26,2
48164,4503,2559,8472,2353,313963,194309,1044,1113,7976,886,6235,26167,10036,0,32278,6644,223,5501,12647,11802,5276,254990,1768,965,101,989,876,118,60735,59790,870,65641,1601,885,1191,270,272,37649,24557,351,35,133,248,348,157,148,13,259,32602,64663,57120,95606,38575,22701,532,27,311,115,25,3441,31743,451,8,0,256,38600,959,1,155,599,1448,9,151,34138,705,27,1341,4683,2,1464,150,1628,147,769,12729,643,394,218,225,222,2245,4000,47,1006,3384,8896,826,2143,225,88,1749,1576,4144,1609,2097,1736,795,2467,127,1934,16359,171,1911,878,962,102,1831,1036,111,110,9,12,17,190,1235,168,167,1787,746,1861,2001,2038,1011,427,78,48,379,50984,-446,1975,16345,14170,1032,1640,16964,46,309,2852,85356,94389,-20,-7479,1441,2474,-336,-7452,"WAYNE","MI",26,2
48165,3356,1894,7742,2397,196425,148537,1882,1668,8207,141,17757,12570,4433,0,26990,3587,106,3380,8090,14097,2829,117600,1152,581,122,989,1109,62,16875,16974,1510,53156,1015,1414,911,189,194,18274,13575,273,26,115,246,293,105,107,11,187,22998,19036,19025,76707,22727,18641,332,21,101,75,16,2320,20444,438,5,0,211,28585,306,2,163,1834,929,7,89,27784,552,15,671,2301,1,782,87,968,104,861,8630,433,256,156,152,152,1317,1502,35,339,781,3310,475,1352,149,53,907,975,1599,1046,1404,3334,461,2141,102,1221,26429,107,1395,813,628,66,518,1032,535,529,6,7,10,131,1315,113,57,451,232,470,1399,1563,648,250,51,31,251,25073,-365,589,9374,35580,415,614,9071,33,249,3453,30580,34409,-6,-5261,26950,27365,-180,-5246,"OAKLAND","MI",26,2
48167,12680,6252,20942,5809,859540,667252,15418,34213,18145,12478,30882,68735,21857,2138,134379,33245,336,32904,58853,36224,15315,665161,3787,1361,117,2020,1665,1986,141256,141116,10584,211820,8459,14389,4306,730,1063,129769,82003,855,98,489,3009,3497,572,526,36,727,97740,165198,164713,253988,216040,66106,1328,76,1034,568,109,10069,148822,6028,45,1,849,125396,22753,2,279,1420,8369,29,531,192152,5766,107,4543,13325,12,4658,587,8485,503,4710,57639,5214,2462,786,883,1983,10250,50344,424,3868,22348,27666,3293,8901,891,380,7060,6577,10227,7508,7407,22596,2690,9779,627,6604,17367,703,9826,2182,4283,422,26152,5447,101,98,37,56,84,822,4060,837,657,14087,3215,14784,8157,8504,4041,1728,317,190,1216,154069,-2200,-170,83915,137143,6295,2326,81553,157,2270,13351,369403,405813,-129,-21056,79504,85798,-3236,-20948,"WAYNE","MI",26,2
48168,11387,5530,22023,6338,1449489,855376,9191,16877,12483,9275,38866,69980,24142,3430,186334,63333,688,29788,91336,63123,20196,1261125,21024,1407,197,563,512,9742,358427,351857,4597,297499,14786,17525,8487,613,1155,128143,94207,713,107,417,3424,5226,1209,765,33,774,90348,411591,380244,155746,391731,65808,1206,54,3598,1163,209,15364,272530,6623,96,1,1136,127926,37890,0,86,729,27048,33,444,322171,13908,186,4840,17869,24,6065,945,16751,710,11911,80384,6572,3059,999,1207,2124,15759,49935,492,8615,47290,35343,6211,10621,1439,699,8549,7374,14940,6960,15675,68145,5939,15177,1118,13476,26146,1349,11654,3250,8365,726,9069,7172,164,159,65,110,166,1610,10133,1777,2701,47458,7942,49863,17541,14053,6448,3428,570,334,1155,350662,-1914,4947,157008,134704,10138,2095,156123,226,1414,38459,812938,886605,-280,-9331,54320,64458,-6206,-9144,"WAYNE","MI",26,2
48170,22951,11073,38834,10386,1511934,1001850,13036,15157,26379,25975,44750,121749,40220,940,207983,46964,442,30109,85978,62081,27242,1162950,23209,3052,247,3676,3061,4079,206489,207647,18948,361066,12597,11999,6799,1342,1683,202058,137536,1697,194,799,3211,4729,896,938,65,1399,173541,265712,264311,408622,305539,127419,2707,145,1445,888,175,18191,241603,5968,69,2,1507,191814,26489,3,412,2043,11659,51,863,293375,8826,186,7483,23994,18,7014,911,10445,879,5937,92483,6364,3539,1330,1476,2408,17737,41782,549,6363,28613,41307,5386,12934,1486,619,10341,9985,17376,10752,11853,39020,4248,15958,1088,10644,29644,1121,14534,3750,6861,682,9606,9738,231,226,65,89,131,1351,6142,1297,911,21018,5222,22042,12714,13745,6168,3001,536,323,1945,243609,-3452,3817,135125,208253,9323,3202,127334,286,33800,24563,519055,607164,-166,-36207,115770,125093,-5346,-36021,"WAYNE","MI",26,2
48173,5731,3317,10604,3634,299022,195180,1192,1377,8007,-1886,5755,32690,6695,0,57279,5004,345,7138,13136,15211,5388,213030,2469,1310,44,1556,1255,81,30366,30496,1466,72344,1536,822,1083,360,367,47991,32236,471,47,171,245,406,61,162,16,325,42954,38872,38536,170496,45082,35742,673,38,133,62,16,4996,24585,432,3,0,297,48908,521,5,132,600,536,10,192,34131,412,22,1361,4559,1,2100,169,1989,155,588,14307,802,477,243,247,282,2349,2928,44,393,1180,4443,520,1925,196,60,1291,1495,2007,1668,936,1703,392,1670,127,842,5675,114,1629,583,602,80,1316,1508,40,40,7,8,10,141,851,92,54,989,221,1027,982,1815,830,311,64,42,456,33436,-461,2444,11234,20729,645,589,11416,50,288,1862,37242,41921,-3,-10547,6422,7067,-109,-10525,"WAYNE","MI",26,2
48174,14431,7219,24634,8706,507428,314137,3812,851,22887,511,10234,64127,12387,0,54322,5714,272,10004,16138,17351,8565,320469,5419,2280,124,8259,6994,1884,39173,40820,2620,160623,2479,760,1450,765,571,91492,33869,1138,76,324,1366,790,51,254,50,512,108604,54620,54849,334047,78817,54879,1315,123,143,54,14,8915,28351,2591,2,2,471,62160,891,21,1018,2734,493,24,418,45354,659,31,3475,7252,2,6724,353,7588,322,442,25418,1885,1128,513,497,596,4047,17161,70,543,2117,9656,783,3496,315,80,2377,3064,4147,3464,1423,2603,596,3007,192,858,5340,167,3023,662,719,127,10556,2644,121,120,9,8,13,182,1083,81,58,3775,304,3998,1233,2964,1646,417,69,45,783,46441,-1305,4776,5653,72739,531,980,4048,71,1201,4724,43121,57171,-19,-30691,47321,47851,-103,-30660,"WAYNE","MI",26,2
48178,14415,7319,27115,8192,885593,615288,4995,4120,18067,5283,24743,57625,16378,537,124880,19544,472,20988,42320,50250,16352,656802,8065,2978,189,2278,2105,1045,105364,105340,4709,205527,5653,3431,4094,869,1034,97531,71727,1139,132,497,1856,2797,363,551,41,953,113381,127656,128868,254841,157309,86131,1675,104,600,397,87,16103,112612,3517,28,1,964,115177,7852,1,272,1321,4004,31,486,148254,2941,91,4042,14013,8,3798,474,4806,499,1777,58539,4530,2132,774,885,1514,9628,37032,213,2663,8310,18541,2528,6191,737,297,4687,5117,8213,5311,4990,11996,1807,5529,545,4596,13812,515,5444,1974,3161,343,9712,5488,183,179,36,39,57,644,2642,560,296,6074,1969,6397,5003,6497,2471,1486,279,172,1253,120108,-1260,3614,65846,140324,5259,1877,64971,176,930,16566,229393,270692,-30,-24848,81785,87044,-2875,-24757,"OAKLAND","MI",26,2
48180,28806,16054,49396,17181,985785,632686,4564,1863,18624,-9101,17303,105229,22114,380,90190,16664,506,13691,30873,25089,12389,600477,9032,4680,246,14874,12432,388,82125,84492,3956,331726,5166,1386,2774,1490,1284,164078,105954,2295,144,666,2404,2701,114,497,100,1023,210217,105427,105187,654037,152012,103218,2635,291,280,116,30,20836,53947,4483,5,3,904,114635,3204,29,1585,4379,988,56,843,105915,1383,63,6779,10822,4,10650,620,11630,631,1116,63751,5691,2745,1083,1089,1741,9144,52534,133,1008,2686,19855,1560,7727,669,159,5297,6593,7935,7722,2736,4823,1252,5753,382,1850,14122,358,6060,1416,1397,322,19610,4763,228,225,19,17,27,384,2315,178,98,3963,481,4161,2544,6143,3464,869,133,87,1731,88762,-2057,6796,15323,166352,4754,2047,13807,137,1613,8234,92299,117526,-37,-68023,102601,107355,-780,-67960,"WAYNE","MI",26,2
48183,21733,12119,37325,11146,1007413,671599,5380,4143,8594,1527,25512,101708,23584,296,111484,17210,559,20826,40347,35310,16960,692562,7781,4405,164,4936,4136,340,98701,98224,4237,269946,5958,3224,3699,1310,1234,150530,106611,1719,159,670,1496,2114,174,567,63,1144,155884,118364,119395,494988,134872,108287,2322,152,453,196,52,17464,74770,2681,10,2,1049,138384,4957,3,756,2690,1507,42,679,117732,1890,70,5228,14692,4,7671,591,8422,557,886,50346,3539,2003,903,886,1261,8644,14544,204,1376,5792,18203,1897,6998,677,203,4935,5978,8109,6736,3474,6173,1380,5655,445,2583,15051,389,5968,1802,1928,298,6726,5122,133,129,26,24,34,469,2388,270,161,4841,751,5125,3062,6562,3016,1077,205,133,1481,105416,-2180,3745,25978,123764,2679,2201,21774,172,1522,11664,139152,171581,-6,-43131,73418,76098,-1269,-43061,"WAYNE","MI",26,2
48184,7764,3963,13462,4793,264258,165630,1021,1358,5427,-495,3215,30154,7278,0,19456,2428,119,3965,6712,7035,3078,155665,2577,1273,47,3963,3436,279,18409,18896,793,87500,1436,774,665,416,345,44370,35531,601,39,156,492,432,19,127,26,260,55711,26544,26572,163965,30728,24616,721,69,62,20,5,4860,12298,879,1,1,207,29319,515,17,412,1349,143,13,226,22375,306,14,2124,2616,1,3385,176,3885,167,22,12130,907,537,263,248,288,2099,4785,49,162,1444,4603,352,1846,156,36,1265,1628,1944,1889,525,1256,242,1192,93,304,4688,79,1377,354,282,63,2084,1352,51,50,4,4,5,83,469,27,12,1321,39,1391,459,1491,908,154,31,21,425,21919,-559,1511,1602,17765,313,379,1096,34,407,2333,17863,25483,-14,-17387,5635,5948,-113,-17373,"WAYNE","MI",26,2
48185,24318,10923,38687,12636,819889,527263,10456,3306,17818,-7558,19666,80601,14064,449,76872,9230,361,9699,21699,25783,11354,511623,8295,3538,185,10923,9431,418,65274,66576,7739,258232,4576,2117,2310,1265,1075,131659,68862,1957,123,506,1628,1872,169,436,85,828,168896,88339,88952,494011,132546,80531,2455,205,258,140,33,16486,55291,2954,8,3,797,94653,3889,12,1177,3782,1021,40,679,89239,1593,59,5564,9725,4,6755,466,6472,558,730,44159,4320,2158,867,841,1517,7258,37289,157,1053,3942,20721,1597,6982,563,168,4983,5718,9023,6284,3323,4147,1126,4181,338,2456,22438,323,4716,1655,1622,227,13380,4319,208,207,17,17,30,344,1753,197,89,3714,588,3875,2720,5121,2806,837,128,82,1548,72672,-1811,4135,25023,94535,3224,1772,24571,122,1150,9698,82988,101161,-46,-53523,50376,53601,-664,-53464,"WAYNE","MI",26,2
48186,16189,7903,28799,9393,614085,394101,2066,1086,7422,425,9553,65916,12919,0,54806,7116,186,9459,17749,21027,8716,383452,6834,3247,127,6273,5366,43,47318,48487,3430,183948,3441,742,1628,894,655,95059,185294,1323,89,358,885,906,36,299,53,623,114506,64121,63639,378505,88893,64831,1648,135,138,49,15,12357,30123,1581,1,2,537,80798,935,7,756,2263,336,29,455,52087,588,33,4163,7414,2,5477,297,4340,353,139,26937,1948,1187,580,572,628,4600,11667,79,402,1515,9721,787,4143,357,82,2657,3556,3956,4170,1231,2944,593,3032,221,661,6972,180,3370,777,639,155,6110,3241,110,108,10,9,13,200,1148,64,36,1635,104,1735,1114,3507,1873,430,75,51,881,51406,-1497,5716,2207,46112,671,675,161,83,1381,2926,29529,37792,-16,-32967,19175,19846,-185,-32934,"WAYNE","MI",26,2
48187,24819,10755,47559,15393,1398938,998256,7432,5702,16425,4709,27647,101687,27082,1169,167103,27782,685,26600,58002,62356,28291,1004289,31463,5207,413,5773,4807,635,156374,155547,5901,331424,7171,4373,6806,1502,1757,159618,104418,2108,209,807,2595,4715,510,836,71,1477,190854,196786,192532,683829,266401,165132,2691,195,748,541,120,26218,158051,4812,36,2,1450,204213,8840,3,592,4135,5153,48,802,229063,3658,126,6881,24487,10,7520,745,8166,784,2426,83794,7159,3192,1169,1302,2342,13626,63421,235,3260,6372,25885,3431,9818,1091,409,6929,7641,11366,8217,6411,17993,2400,8263,802,6239,24569,731,8412,3128,4197,478,17219,7920,538,530,48,55,79,901,3747,743,339,5170,2273,5407,6623,9571,4025,1835,393,245,2109,178272,-2519,14929,82149,182285,7893,3150,79416,261,1605,21542,273222,316879,-52,-48996,98491,106384,-3961,-48870,"WAYNE","MI",26,2
48188,20528,9058,39994,12630,1323804,917312,5343,3775,11993,2582,34612,80731,20470,852,156070,29798,791,22327,57332,60683,27760,1003045,13708,4225,309,4949,4179,3118,171458,170507,12228,295790,6400,3100,5574,1268,1360,133425,62619,1517,186,665,2259,3494,515,739,58,1276,160460,223955,206900,522435,222081,142141,2456,126,881,522,110,23244,152231,4221,36,2,1262,162913,9007,2,476,2115,8037,36,673,217481,4383,117,5363,23860,10,9790,688,12930,692,2678,66210,5505,2718,1000,1069,2015,12028,37403,169,3379,4634,22290,3198,8942,985,377,6259,6672,9890,7116,6652,22037,2501,8083,745,5978,24155,688,7958,2849,3849,404,17585,6727,272,265,44,53,75,873,4062,721,516,9158,2702,9487,6797,9233,3754,2079,370,230,1833,202825,-2217,15935,70683,173905,6037,4164,67049,234,1231,16326,396753,449608,-55,-43116,107695,113732,-3582,-42999,"WAYNE","MI",26,2
