"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48202,6164,11586,4739,3779,165108,139181,655,465,186,3754,0,93,2,20764,4601,9100,83,15476,15016,4476,1388,10566,1657,3921,777,2086,6385,91172,1345,425,78,1836,6408,564,42378,683,448,348,222,221,7,2532,156,25,366,282,203,32,4,8,159,28459,429,264,462,1562,3123,145,44,24,9,10,462,5576,526,2,5,71,24303,317,0,331,259,253,4,155,16617,174,10,1838,3569,1,859,131,1694,130,151,10617,625,421,259,223,214,1624,4684,140,227,372,2912,355,1383,159,37,846,1135,1115,812,580,792,315,1438,80,473,1487,90,1615,280,223,50,2961,548,9,9,5,4,6,94,415,53,21,713,131,747,615,1238,726,188,28,18,-108,3103,28157,135,229,2266,96,392,1281,15989,17846,28,-7632,17540,17675,333,-7622,"WAYNE","MI",26,2
48203,11345,24476,11604,7734,301062,238354,1758,1069,1399,8540,-205,165,453,36480,9398,16897,339,26441,25462,11355,3003,26582,4860,5974,254,4161,9239,145088,2389,898,120,4643,10342,1249,83104,1454,1018,599,410,402,17,6108,303,44,681,787,617,63,8,15,277,51116,657,405,693,3942,4815,286,96,61,16,19,1009,10583,1551,4,9,136,40810,1617,0,617,377,684,7,252,41374,506,20,3075,7624,2,1793,229,3386,244,366,23243,1744,935,481,437,555,3199,13645,317,495,999,6043,687,2645,295,70,1691,2191,2229,1608,1249,2422,613,2671,156,909,2592,166,2976,476,426,89,8999,765,16,15,9,8,12,179,789,108,67,2406,325,2551,1315,2465,1356,384,51,32,-94,4415,63634,616,409,4365,175,815,3022,34238,38429,50,-18311,40392,41008,469,-18291,"WAYNE","MI",26,2
48204,11995,25122,11599,8102,294190,235670,1434,661,226,5515,-173,124,0,30688,8188,9896,33,21644,19714,11042,2635,30346,4716,4921,257,2736,6701,135077,2561,942,153,4607,8187,699,88639,1197,601,539,447,395,11,8140,310,48,663,607,361,19,8,15,287,55392,559,368,566,444,3594,296,91,26,10,8,1002,4174,1159,1,10,143,43713,472,0,733,586,183,7,277,24028,258,16,3600,6288,1,2476,239,4902,237,24,22492,1146,833,482,412,399,2733,10744,228,221,791,4814,465,2199,254,45,1400,1961,1848,1466,702,1359,418,2573,123,390,2442,126,2729,364,255,76,7113,1067,16,15,7,4,7,128,687,41,13,830,66,889,704,2120,1249,242,30,20,-157,-1010,44861,-219,309,-868,176,2247,1765,7215,12642,35,-17304,22370,22150,802,-17289,"WAYNE","MI",26,2
48205,19090,45350,23618,13109,513574,450842,2063,701,937,11745,0,195,1,75655,16466,27457,77,36240,31669,20635,3234,27593,3760,12272,392,8268,20040,220687,5489,2058,327,8249,12658,871,142416,1786,699,923,758,631,13,5384,564,88,1161,1201,540,20,13,25,508,99031,999,651,972,302,5786,555,136,44,18,12,1671,4350,2401,0,16,240,91624,614,0,1179,963,287,12,449,39888,378,25,5944,12290,2,3939,374,6103,391,1,33855,1839,1244,754,624,623,4210,25255,325,357,921,7396,768,3713,405,74,2266,3190,3033,2370,1159,2200,662,3935,211,556,4434,198,4115,613,396,111,16462,1688,24,22,11,7,11,206,1058,57,23,1509,82,1598,1054,3347,1922,409,55,37,-160,-2106,103295,-85,431,-2669,297,1868,3473,14636,21120,66,-28408,69440,69355,2195,-28383,"WAYNE","MI",26,2
48206,8752,18482,8732,5809,217440,175427,959,328,184,4641,0,76,0,24287,6378,8768,54,16893,15807,8482,1769,19735,3119,3929,199,2407,6337,99338,1745,657,100,3288,6228,644,63026,762,298,441,317,283,9,5247,226,35,523,549,284,21,6,11,216,42481,444,274,524,625,2996,214,65,18,8,8,603,3887,1077,1,7,97,37286,342,0,560,402,157,6,197,20217,185,12,2253,4896,1,1858,168,2874,176,33,17628,958,662,364,314,321,2048,12746,120,204,311,3387,379,1690,196,37,992,1452,1346,1048,597,968,348,1965,94,387,1933,100,1999,313,217,60,7157,743,12,11,5,4,6,105,511,40,14,644,81,687,592,1589,883,215,27,18,-101,-79,38670,-127,216,-312,130,635,1474,9332,12262,30,-12596,21041,20915,634,-12584,"WAYNE","MI",26,2
48207,7878,14155,5482,5050,270834,206612,2454,1910,1721,6555,0,146,200,31864,8878,14268,156,29660,29173,5072,4217,31362,6378,6408,321,2612,7428,167385,1781,555,104,2259,12738,1338,58452,1332,1611,524,342,398,29,6520,251,43,501,397,446,49,7,11,261,41966,937,540,1027,2698,7473,234,68,58,15,17,788,8419,745,3,6,112,33409,1233,0,319,344,437,5,225,37049,334,17,2308,7460,1,952,190,1842,196,196,13468,1029,574,328,292,339,2215,5558,316,401,822,4111,581,1777,218,61,1257,1566,1893,1163,995,1492,420,1556,137,731,2568,122,1933,471,354,51,3952,983,8,8,7,7,10,139,533,81,49,1929,232,2028,932,1788,941,290,52,33,-18,5101,48180,542,422,4461,145,469,1635,24686,28331,53,-9983,34712,35254,322,-9966,"WAYNE","MI",26,2
48208,3093,6228,2848,1972,71273,60777,222,111,19,1663,0,46,1,5209,1412,2098,7,5765,5362,2855,166,4068,652,1126,26,486,1360,36853,750,262,47,1451,2210,184,21413,235,82,120,107,93,2,1109,79,11,174,189,106,2,2,4,67,12795,169,107,171,50,1017,69,24,5,2,1,284,1024,369,0,2,28,9708,122,0,213,137,40,2,58,5676,63,4,609,1032,0,310,35,389,57,0,6113,336,233,126,109,117,748,4444,43,47,127,1139,108,600,65,10,331,498,418,361,165,322,111,768,29,79,652,31,729,81,54,21,2447,285,5,4,2,1,1,32,172,8,2,126,11,134,166,523,300,60,6,4,-53,-1051,12512,-28,61,-598,43,243,193,425,963,7,-4121,6399,6371,182,-4117,"WAYNE","MI",26,2
48209,9011,25468,13202,6485,220387,190543,1142,415,1001,4435,0,106,0,10531,1310,3444,7,12770,10542,5768,977,8909,1440,2070,59,1044,3257,89042,3590,1723,28,2722,3792,315,65145,785,408,262,350,285,3,2122,241,34,489,416,290,7,5,12,200,46800,269,213,151,103,721,284,84,17,7,4,1367,1967,767,0,7,103,22080,381,0,481,613,124,5,181,13502,194,13,1278,1158,1,993,100,1182,177,0,14631,878,606,341,294,286,2158,5354,190,132,730,3574,311,1794,173,29,1050,1487,1306,1118,454,981,278,1694,84,205,1725,83,1750,230,158,49,4185,1073,11,10,4,2,4,80,449,21,5,466,25,497,431,1469,893,167,15,10,-84,-1697,36248,-27,177,-935,131,557,773,2864,4333,20,-11293,21617,21590,-195,-11280,"WAYNE","MI",26,2
48210,9577,25290,13118,7076,217402,182945,1628,444,522,7181,0,84,0,13054,2467,4032,7,12704,11190,8376,851,11644,1506,2272,76,1186,3267,86480,2906,1302,56,3656,4149,412,68708,784,398,261,351,291,4,2920,243,33,491,660,317,7,5,12,196,47791,274,212,174,108,853,270,84,16,6,3,1260,2186,1292,0,8,101,22507,388,0,642,552,126,6,185,13739,198,13,1528,1878,1,789,96,867,183,0,18144,997,714,375,327,335,2217,11281,174,133,602,3575,312,1776,180,28,1030,1495,1335,1103,459,1006,292,1798,83,204,1561,87,1771,216,156,56,8518,1084,12,11,4,2,4,85,468,21,5,425,26,464,440,1520,884,171,14,9,-83,-1940,38426,-224,164,-1267,133,997,447,844,2604,19,-11700,20283,20059,153,-11687,"WAYNE","MI",26,2
48211,2282,5580,2836,1563,48018,40439,114,32,20,1928,0,5,0,3027,787,1101,7,3132,2783,2462,255,3362,336,478,11,231,546,22180,649,194,18,1084,1182,153,15567,149,34,61,75,56,1,839,55,7,128,199,77,1,1,3,47,10188,80,55,62,20,363,53,16,3,1,1,154,563,402,0,2,24,6891,69,0,173,110,29,1,38,3263,41,3,370,581,0,343,23,401,40,0,5582,285,198,99,90,95,532,5846,30,33,70,673,73,383,46,7,201,331,264,228,114,246,84,580,20,51,413,24,503,51,36,17,2917,212,4,3,1,1,1,24,128,6,1,114,8,125,117,377,202,41,3,2,-27,-926,10621,-121,39,-681,30,232,197,351,904,4,-2864,5040,4919,80,-2861,"WAYNE","MI",26,2
48212,13482,32337,14522,9654,301128,247468,3643,1431,796,12519,-468,299,1,26692,4736,8108,32,19047,18020,11734,1810,18030,2709,4126,156,2435,5609,129895,2917,1015,84,5374,7270,743,95770,1303,1273,439,476,450,6,4742,333,47,759,1026,483,19,8,17,290,61475,507,357,412,439,2591,359,112,32,10,7,1065,4402,2027,1,11,139,31992,641,0,949,703,204,9,302,22162,304,18,2935,3909,1,1581,184,2041,252,27,27669,1546,1046,558,484,503,3239,17316,320,240,1382,5699,484,2776,277,45,1636,2329,2048,1696,775,1566,495,3028,127,402,2353,141,2929,359,259,93,13562,1520,20,18,7,4,7,142,746,42,17,1106,76,1181,768,2379,1345,277,26,17,-135,-3123,65005,-337,275,-2083,188,1113,1366,6624,9623,31,-16398,37335,36998,54,-16380,"WAYNE","MI",26,2
48213,11225,25175,12660,7804,257883,211268,841,238,221,8606,0,100,0,25629,7089,8463,25,17468,16210,13013,2125,23234,3103,4053,212,2095,5424,111366,2412,924,135,5130,6430,497,80287,935,253,401,398,301,8,5118,284,40,598,816,361,9,6,14,253,54373,477,314,486,147,3078,262,84,19,8,5,934,2813,1624,0,9,128,34425,417,0,813,511,150,7,252,19154,223,15,2809,5269,1,1531,168,2156,214,0,22944,1203,870,457,407,398,2580,14447,159,171,448,3960,401,2000,227,36,1191,1755,1538,1295,596,1202,382,2349,106,281,2105,111,2318,289,200,73,11052,1098,16,15,6,3,5,114,610,30,9,610,42,667,597,1870,1073,222,23,16,-175,-2415,44006,-339,251,-1679,158,1639,1203,3744,7355,28,-14540,21061,20723,958,-14525,"WAYNE","MI",26,2
48214,8620,17281,7649,5706,260428,202999,1706,1370,2175,6823,-18,148,471,30483,7656,16009,271,26604,26065,7472,2919,26191,4075,5804,192,3274,8721,140269,1750,622,93,3265,10847,862,64586,1220,1328,478,329,328,14,6190,229,37,514,563,515,64,7,12,237,39837,677,408,745,3660,5389,216,70,76,16,19,805,9883,1095,4,7,112,21437,2314,0,547,333,802,5,215,32349,581,19,2283,6345,2,1355,174,2644,200,450,19763,1163,725,383,341,401,2589,11983,350,457,1295,5217,630,2199,245,64,1526,1895,1986,1413,1232,3143,543,2403,144,894,2350,140,2750,470,377,67,6445,992,11,10,8,8,11,159,671,101,86,2714,307,2821,1253,2129,1156,334,50,31,-36,4540,52353,578,446,4027,142,1455,3216,33873,39209,48,-11066,32591,33168,224,-11047,"WAYNE","MI",26,2
48215,5071,11054,5319,3437,137300,114800,488,361,117,2884,0,66,1,16740,4079,6782,38,11744,11256,5106,1360,10560,1892,3275,130,1711,5883,70869,1119,417,62,2201,4987,502,35939,537,333,318,187,180,6,2714,137,22,320,322,158,29,4,7,135,24241,349,213,392,1115,2656,121,35,22,7,8,403,3705,638,1,4,62,25290,180,0,333,196,185,3,118,13570,121,8,1375,3168,1,996,114,1621,108,120,10526,559,374,218,186,188,1210,7867,109,162,324,2084,271,1104,129,28,643,907,831,653,456,633,246,1270,65,384,1288,71,1343,286,174,39,4294,356,7,7,4,3,5,77,339,40,20,494,86,522,498,1050,575,153,23,15,-52,1817,25279,-44,147,1318,80,405,805,10863,12353,23,-7434,14753,14710,354,-7426,"WAYNE","MI",26,2
48216,1565,3328,1461,1003,41684,34858,224,66,62,557,0,32,0,3025,579,1103,5,3102,2844,1020,179,2393,339,891,11,386,1378,24921,505,189,12,493,1491,115,10840,133,55,79,60,55,0,598,43,6,86,58,47,1,1,2,39,7302,82,57,60,59,304,43,12,3,1,1,147,572,106,0,1,17,7269,60,0,78,74,21,1,32,3369,32,2,262,450,0,169,23,225,30,0,2516,138,96,61,50,46,355,814,23,26,58,546,58,294,33,5,172,241,219,182,88,167,53,319,16,42,401,16,343,49,30,10,574,143,2,2,1,0,1,16,84,4,1,76,6,81,83,274,156,33,3,2,-13,-282,5386,2,31,-75,23,85,96,440,617,4,-2198,2870,2873,29,-2196,"WAYNE","MI",26,2
48217,3346,6780,2794,2213,88647,70151,484,121,-38,539,0,35,0,10031,2764,3433,6,6851,6212,2024,682,11548,1642,1686,79,955,2475,44877,862,310,30,883,2659,185,24690,302,106,173,132,117,4,4092,100,15,189,99,92,3,2,4,88,16543,165,109,171,85,787,103,26,7,3,2,249,1067,182,0,3,41,20088,119,0,135,124,48,2,81,8629,67,4,1168,1994,0,434,63,659,67,0,5211,295,193,129,111,96,728,2181,42,55,91,1227,130,620,69,13,378,535,497,398,192,380,115,657,36,94,807,34,686,109,67,19,994,270,4,4,2,1,2,35,186,9,4,193,13,205,180,570,328,70,9,6,-48,-372,13503,-46,73,-274,51,214,356,1510,2161,11,-5027,8293,8247,471,-5023,"WAYNE","MI",26,2
48218,3455,7196,2955,2310,94996,77767,676,198,18,1129,0,25,0,8432,1826,2954,0,7847,7200,2043,749,7399,1389,1152,121,1187,2285,49669,881,348,27,944,3033,209,25140,321,172,178,139,130,4,1842,105,16,207,129,111,4,2,4,95,16104,194,122,238,94,1258,105,27,7,3,2,278,1053,236,0,3,42,13990,162,0,145,189,53,2,85,7934,77,5,773,1387,0,348,58,470,68,0,5908,340,226,139,117,111,852,2392,63,60,240,1428,138,724,76,14,443,591,547,448,208,413,126,743,39,101,832,38,793,117,71,22,1306,410,5,4,2,1,2,39,204,10,3,167,14,177,199,615,369,69,10,6,-51,-610,13267,-22,77,-387,54,205,162,668,1041,12,-4216,7359,7337,184,-4211,"WAYNE","MI",26,2
48219,21311,43876,18618,13575,718737,601760,3041,1822,3883,6214,-293,377,204,130147,29419,52861,190,61946,57068,12653,8098,67818,11051,20480,999,16382,36143,367891,6131,2184,354,5901,24086,2070,166110,2838,1837,1789,955,861,48,13979,668,123,1523,884,1128,72,20,30,732,117149,1874,1123,2137,3155,13947,652,167,101,34,33,2111,12513,1643,4,18,336,90810,1613,0,730,1334,571,13,599,77104,630,34,7163,22461,3,6326,658,11646,513,150,31589,2911,1429,879,727,894,5327,13846,701,752,1759,10668,1277,4970,546,135,3202,4381,4410,3347,1967,3279,924,4340,343,1259,6910,279,5208,1089,730,121,9070,1809,23,21,18,14,21,319,1374,145,71,3102,316,3290,1821,4554,2515,669,122,80,-56,8207,99954,800,837,3405,393,1255,5963,49034,60016,131,-35645,68365,69165,3559,-35612,"WAYNE","MI",26,2
48220,11970,20115,5062,6358,460669,399924,3284,2422,2255,12165,-238,565,409,64653,6930,27460,49,48459,47813,2508,4401,21811,4064,11407,357,11428,29578,319569,3271,1018,96,1085,23015,1552,90691,1698,2080,1114,584,625,15,4795,464,76,862,641,1021,68,13,17,461,64443,1514,900,1894,5357,11739,488,114,90,25,27,998,12489,1175,4,10,186,38987,2673,0,345,475,746,7,341,56624,578,26,2915,5826,2,1566,262,2281,313,197,19237,1914,897,500,439,586,3634,5274,571,578,2465,7679,870,3407,333,95,2390,2873,2975,2243,1390,2987,592,2144,229,998,4132,183,2848,756,516,66,5224,1881,11,10,11,11,16,211,822,112,69,1624,293,1714,1286,2709,1508,390,87,57,7,9653,93093,1310,540,7089,241,571,2241,33704,36291,92,-14575,73857,75167,-288,-14550,"OAKLAND","MI",26,2
48221,16646,32611,12357,10502,641913,490141,3949,2643,4938,7060,0,252,345,115184,27533,52643,501,63180,60431,7371,10242,80768,17927,19590,1097,15733,32467,356173,4626,1592,275,3741,26412,2872,131910,2923,2665,1567,765,779,59,23199,537,107,1225,580,681,137,19,25,642,88528,1977,1152,2259,8933,15578,515,124,138,41,50,1444,21837,1090,10,14,267,86978,2215,0,613,608,1136,11,542,80613,758,37,7036,21905,4,3727,575,7856,465,535,25977,1805,988,715,597,573,4672,10120,798,1064,2466,10698,1500,4566,535,166,3282,4206,4462,3192,2424,4476,1020,4129,360,1960,6520,300,5250,1209,940,114,4983,1697,16,15,20,20,28,359,1251,241,131,4634,628,4858,2377,4337,2299,775,154,98,-67,23123,94926,1117,965,15254,341,1264,6659,79574,94055,151,-24422,68949,70066,1992,-24385,"WAYNE","MI",26,2
48222,11,27,10,10,405,474,9,10,10,12,0,0,0,89,14,44,0,66,63,4,19,104,26,42,0,46,101,948,14,621,0,1174,12418,754,61,2,6,5,1,1,0,25,0,0,1,0,0,0,0,0,0,47,9,4,30,3,46,0,0,0,0,0,2,1302,0,0,0,0,1513,0,0,3,0,0,0,0,85,0,0,3,8,0,3,0,3,0,0,8,0,0,0,0,0,1,1,1,1,2,2,1,1,0,0,1,1,2,1,1,1,0,1,0,1,6,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,26,144,1,1,39,0,0,1,1,1,0,-31,137,138,3,-31,"WAYNE","MI",26,2
48223,11022,23862,10758,7320,388952,334290,1399,1117,1229,4226,0,195,3,69737,15480,31012,197,34746,32264,8020,3825,27672,5179,11495,500,8962,19858,198723,3162,1162,170,3418,13658,1223,81538,1521,1067,909,492,499,22,6366,359,68,779,423,299,51,11,16,405,58470,1164,666,1407,1976,9564,328,77,61,20,21,901,7477,815,3,9,158,60983,484,0,524,458,365,7,314,38466,285,19,3602,12128,2,2864,336,4852,282,149,17209,935,602,453,352,319,2518,8384,335,480,1040,5089,762,2321,304,81,1622,2184,2346,1651,1179,1569,527,2186,192,848,3913,159,2802,665,450,66,5079,998,12,11,11,9,12,187,739,96,52,2069,234,2172,1079,2424,1305,408,79,51,-50,10094,47431,164,526,6647,212,1290,3328,30524,37630,81,-15985,30222,30385,1506,-15966,"WAYNE","MI",26,2
48224,18725,42104,20119,12147,620443,549702,3102,1657,1667,8546,0,346,5,111143,23410,43472,102,51109,46205,14369,4761,33751,5598,18930,575,12913,31364,304966,6212,2319,373,6544,19682,1517,147008,2346,1502,1409,836,815,27,7432,605,110,1286,819,554,64,17,26,628,99091,1514,911,1718,3181,10889,560,144,78,29,27,2155,9445,1566,3,15,269,94353,794,0,936,1251,508,12,504,54803,439,30,6087,17659,2,4659,530,8912,445,113,29824,1725,1124,749,610,587,4307,14656,525,611,1457,8309,1067,3896,465,113,2610,3519,3632,2661,1636,2530,777,3705,281,1082,5913,240,4410,954,610,103,9552,1756,20,18,15,12,18,267,1161,114,50,2263,237,2376,1469,3748,2126,528,101,66,-60,9605,73641,-4,651,6027,340,1563,5150,39919,49131,110,-28425,43817,43813,3102,-28394,"WAYNE","MI",26,2
48225,7028,13680,4382,4212,292657,238829,4999,3747,4367,5762,0,347,150,49969,6892,21778,59,28859,27240,1514,4031,21382,5300,7555,404,8999,17690,183789,2844,1037,135,889,12433,1056,55249,1364,2690,717,356,430,20,6587,272,51,523,268,553,37,8,10,310,40369,948,550,1195,1878,7460,247,60,62,16,16,944,5777,482,2,6,115,23602,1500,0,169,307,323,4,258,35994,343,15,2378,5669,1,958,192,1748,194,74,9230,1029,415,304,257,281,2024,1921,526,387,3586,5242,558,2174,210,60,1644,1966,2062,1529,917,1402,366,1378,145,603,2938,111,1738,505,324,37,2275,1147,6,6,7,7,10,133,541,67,43,1523,187,1607,797,1765,925,261,60,39,-39,5802,53901,579,404,3656,151,421,1650,20082,22611,64,-9732,44671,45250,185,-9717,"WAYNE","MI",26,2
48226,2093,3243,820,1293,114281,80247,2098,3288,6797,2236,0,22,357,13771,3046,8793,237,17443,17070,592,1020,5409,1435,8916,86,2632,3205,189824,706,75,6,172,19748,926,16639,756,2851,480,92,150,2,1850,56,14,395,160,254,118,4,4,82,8551,234,178,625,13976,1530,65,15,272,18,29,104,15113,298,8,2,35,10106,5010,0,62,60,1274,1,56,16793,661,17,801,2555,2,465,98,1125,91,900,5570,335,208,118,116,121,1304,773,324,767,6345,4340,569,1093,147,66,993,743,1434,498,1354,3978,494,560,117,1303,712,120,1056,431,445,39,487,344,2,2,6,10,15,146,343,147,292,8732,646,8986,1471,1070,660,309,53,32,81,18000,14538,463,293,14263,55,129,2317,54391,55228,44,-804,8968,9431,-111,-787,"WAYNE","MI",26,2
48227,19280,41085,18941,12734,551136,456383,1821,767,835,7711,-332,227,1,80969,20043,30005,64,43729,40169,15982,5562,52405,8730,13355,777,8637,21179,266468,5078,1848,303,6766,16548,1344,145400,2072,770,1104,785,669,30,13923,589,94,1199,872,552,46,15,26,546,101418,1257,795,1354,1632,8357,567,143,56,22,20,1591,8861,1688,2,16,259,104726,695,0,1020,815,347,12,508,52921,405,27,7284,15507,2,3004,465,5420,421,71,31777,1819,1201,759,648,599,4332,18003,368,488,816,8068,918,4042,443,94,2519,3512,3341,2639,1365,2263,735,3999,239,862,4840,221,4395,777,518,114,10634,1629,23,21,13,10,14,237,1128,94,33,1610,173,1693,1281,3597,2044,481,76,50,-250,4684,95602,-95,565,3168,316,1183,3959,22156,28574,85,-29025,63825,63729,2279,-28998,"WAYNE","MI",26,2
48228,21844,48030,22165,14559,611495,521110,3575,1516,1712,8025,-282,360,0,94242,18548,35131,68,46518,41604,17736,4451,44138,7088,14069,518,10310,24244,282737,6256,2301,341,7813,16549,1340,166783,2529,1345,1169,897,807,24,12094,679,104,1326,916,621,37,16,29,598,112731,1191,793,1128,802,6741,665,174,60,23,17,2206,7673,1746,1,18,285,101519,884,0,1051,961,358,13,559,55436,485,30,8027,14427,2,3948,487,6355,464,41,33214,1964,1336,836,715,658,4820,14871,472,481,1586,9657,948,4556,474,94,2916,4058,3754,3085,1449,2716,801,4724,257,766,5209,234,5132,775,516,122,10190,1849,25,23,13,9,14,246,1326,82,32,1936,148,2058,1368,4248,2397,510,71,47,-237,-3145,104375,-325,594,-3706,350,10177,4610,16693,25465,83,-34354,71161,70836,1825,-34324,"WAYNE","MI",26,2
48229,4027,8341,3389,2712,111010,90902,754,310,152,1173,0,48,0,9246,2047,3161,7,9099,8317,2543,910,9411,1546,1266,137,1207,2829,58392,1021,401,33,1168,3543,245,28643,411,247,190,162,148,4,2930,125,19,236,138,108,4,3,5,109,18173,251,164,254,95,1423,126,32,10,4,3,306,1379,261,0,3,51,20025,143,0,198,147,61,2,94,9773,85,5,1145,1576,0,519,74,654,82,0,6279,338,220,156,127,116,898,2832,88,73,337,1676,164,799,87,16,507,701,653,529,252,474,141,856,45,119,944,42,926,137,85,23,1568,342,5,5,2,1,2,44,235,12,5,224,17,237,229,727,426,84,12,8,-41,-864,15769,-28,106,-647,63,509,341,1225,2228,14,-5855,9490,9462,155,-5850,"WAYNE","MI",26,2
48230,8295,17995,5837,5005,885273,591501,21288,40710,76263,33729,-152,809,5142,151796,27308,124210,3185,166031,167776,631,12922,31376,13125,29714,813,30052,48586,683132,4038,796,80,323,79744,7923,92527,8990,35307,3142,367,901,42,9893,204,73,799,1663,1933,983,28,20,498,43986,2729,1486,3313,73722,25928,178,44,1498,158,253,720,130342,3248,74,6,190,59792,36712,0,190,172,15697,7,360,182366,6583,129,3518,22111,18,2154,734,9088,612,7408,45117,3062,1637,740,774,1074,9438,17023,3240,6515,30369,35558,5365,9023,1146,588,8336,7583,10795,5140,13856,38339,5032,8314,933,11564,7272,1040,15871,3374,3967,310,3239,2321,8,8,54,86,128,1262,3705,1351,1986,75501,5635,78703,14717,11793,5661,2554,474,280,887,119611,170630,4874,2839,86352,341,15251,28993,488605,532789,380,4036,125513,130387,-2046,4164,"WAYNE","MI",26,2
48231,169,354,131,105,6978,5813,109,112,159,148,-1,7,8,1101,183,575,6,857,826,69,85,460,104,208,10,201,443,4565,52,3277,398,5702,71169,5795,1052,58,97,38,8,11,1,118,5,1,9,3,5,2,0,0,7,741,39,19,108,150,488,1,1,4,1,1,54,10361,5,0,0,2,6511,66,0,27,2,27,0,6,1483,15,0,51,122,0,29,7,69,5,14,130,7,4,6,4,3,37,9,15,18,79,96,19,36,6,2,28,29,46,20,41,67,16,34,4,29,71,4,49,16,12,1,6,15,0,0,0,0,0,5,16,3,4,166,13,174,37,45,24,8,2,1,4,424,1352,20,13,503,4,8,71,1040,1107,2,-492,1221,1241,6,-492,"WAYNE","MI",26,2
48232,214,448,164,134,8787,7349,139,141,203,185,-2,8,10,1391,230,727,8,1084,1046,87,89,452,100,219,8,207,449,4741,49,3080,398,6750,77290,6358,1383,72,122,42,10,14,1,113,6,2,12,4,7,3,0,0,9,925,45,22,124,206,604,1,1,4,1,1,54,9989,7,0,0,2,7406,79,0,34,2,33,0,7,1777,18,0,65,157,0,37,8,82,7,17,169,10,6,8,6,4,52,12,19,24,86,134,26,49,8,3,38,39,62,27,53,92,20,43,6,40,91,5,65,21,17,2,8,20,0,0,0,0,1,6,20,5,5,171,17,179,49,58,32,11,3,2,4,604,1606,25,17,678,5,11,77,1450,1536,2,-602,1438,1463,6,-602,"WAYNE","MI",26,2
48234,15078,32646,15318,10046,424712,345741,2794,768,586,5144,0,150,3,54887,13887,20381,60,34259,31030,12864,4019,40119,6183,9552,366,6013,14206,210148,4177,1509,245,5645,12858,1034,114248,1689,723,830,612,519,18,11236,444,71,927,633,379,35,11,20,406,76670,950,614,954,1078,6278,433,111,41,17,14,1275,6821,1217,1,12,198,87827,467,0,780,661,282,9,378,36652,306,19,5386,10614,2,3034,342,5931,323,85,24357,1289,912,586,485,435,3132,12869,302,345,980,6419,675,3010,336,68,1917,2637,2615,1997,1022,1847,554,3246,179,608,3762,168,3571,572,380,87,7510,1026,18,16,9,7,10,175,879,66,23,1213,122,1281,986,2850,1634,354,52,34,-139,-609,84715,132,399,-1427,241,1695,2940,18015,24057,60,-23862,60358,60490,1529,-23843,"WAYNE","MI",26,2
48235,20128,40009,16218,12997,666746,529062,2874,1463,2053,5165,0,302,4,116754,28620,43751,103,57510,53100,10774,8264,77484,14696,18095,1127,14202,31931,352916,5843,2083,329,5156,22718,1910,153599,2690,1433,1542,904,793,48,22992,664,117,1359,581,449,57,18,28,671,104058,1716,1060,1954,1565,12532,659,138,79,29,26,1504,10314,1090,2,17,305,150089,606,0,859,885,456,12,594,61376,428,28,8984,21456,2,4832,653,9148,475,91,28025,1525,1035,785,618,516,4214,12640,577,622,1711,9480,1119,4262,495,116,2883,3942,3972,3007,1729,2533,828,4725,292,1064,6097,246,5508,987,625,105,6259,1278,21,19,15,12,17,271,1256,110,52,2390,230,2520,1569,4182,2373,573,102,68,-146,5180,102235,609,757,2624,364,2552,4274,29887,38667,114,-32886,74210,74819,4060,-32858,"WAYNE","MI",26,2
