"zipcode","n1","n2","numdep","pp_num","e00100","e00200","e00300","e00600","e01000","e00900","e02100","e03150","e03300","FscheA_28","e19700","FscheA_9","e09600","e05800","e10300","EIC","e01400","e01700","e02500","e18425","e18450","e18500","FscheA_10","e04800","e07100","e07220","e07180","e59720","F1040_57","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48310,20006,39338,12500,12304,870021,683177,25249,10876,15898,19927,-518,1765,435,137002,16418,45809,277,87494,86083,5299,15827,59306,24015,19332,734,22318,55742,555055,6456,1998,121,2398,40625,3871,143378,4459,7454,2477,989,1173,3,8,878,123,1281,194,873,128,104,60,813,114783,1895,1268,1608,15973,16499,577,133,251,102,62,69,16902,299,8,10,266,94981,4623,0,819,56,1341,12,626,101164,963,80,4830,14357,4,3330,461,3683,544,475,9118,721,360,852,628,241,5070,2755,4149,1273,9418,12657,1694,5005,633,185,3910,4773,5750,4571,2937,5285,1136,4080,431,2050,8874,334,5693,1568,1194,164,101,3062,22,20,24,22,28,423,1507,234,142,4660,638,4909,2547,5224,2744,817,195,127,66,32237,112633,2121,1418,23173,414,4661,6982,73619,88098,193,-22471,103515,105636,-977,-22391,"MACOMB","MI",26,2
48311,208,399,124,126,9448,7787,279,139,229,206,-5,14,7,1652,182,568,7,1146,1120,40,151,585,202,259,8,290,754,5993,69,3972,388,3146,89011,7431,1316,75,102,69,11,15,0,0,8,2,10,2,6,3,1,1,9,1031,29,17,53,321,681,1,1,3,1,1,10,611,4,0,0,2,12472,53,0,28,1,26,0,7,2098,15,1,52,122,0,49,8,75,6,11,92,5,3,8,5,2,45,55,62,20,80,113,23,44,7,3,34,35,58,33,43,72,15,39,5,35,105,5,57,22,18,2,1,23,0,0,0,0,0,6,16,4,2,73,13,77,38,51,28,9,3,2,5,708,1739,31,19,851,5,13,54,1306,1399,2,-700,1647,1678,-9,-699,"MACOMB","MI",26,2
48312,16515,30992,8837,9541,809818,601877,28150,11253,14713,15329,-318,1398,349,120849,14815,40772,215,87302,85523,2315,18311,73434,28832,18494,715,18986,51316,534882,5914,2005,145,1015,39290,3581,122608,4235,7386,2432,889,1078,4,12,799,114,1131,130,859,138,97,51,734,100778,1783,1192,1618,14227,16393,556,108,248,99,61,206,17006,206,8,8,250,80030,4588,0,433,66,1730,9,564,103132,936,75,4091,13091,3,2735,416,3135,483,471,6604,587,271,686,527,193,4229,2255,4146,1232,9921,11826,1597,4697,546,174,3533,4330,5348,4091,2963,4325,1080,2717,397,2081,8483,301,4132,1552,1141,131,64,2751,23,22,22,21,27,387,1310,219,143,4187,655,4408,2463,4555,2258,752,186,121,183,24397,110640,2458,1423,16048,369,724,5805,81480,88142,185,-18869,104036,106494,-1102,-18794,"MACOMB","MI",26,2
48313,16826,32364,10214,9326,869719,685384,17807,7823,14605,14134,-77,1319,506,133787,15192,43826,299,91844,89505,2566,14791,63092,19468,21070,664,19340,58899,567472,6441,2269,136,1150,42289,3044,121436,4186,5608,2700,899,1054,4,7,784,120,1167,128,769,155,103,53,780,101493,1946,1258,1816,14829,19546,540,97,294,108,69,130,19823,196,9,9,247,85331,4433,0,498,47,2319,10,537,112532,1164,78,3747,13333,4,3942,451,4596,502,745,6911,571,272,740,527,191,4237,2143,3602,1411,6722,11047,1771,4425,597,191,3449,4255,5458,3987,3335,5833,1232,3283,438,2325,9274,333,4852,1650,1262,149,53,2632,18,17,24,24,30,436,1524,260,198,5357,795,5632,2899,5025,2459,822,208,135,265,25844,109030,2497,1647,14824,384,3283,10832,100233,114861,204,-20286,102119,104616,-1188,-20207,"MACOMB","MI",26,2
48314,9990,19147,5863,6052,561883,408757,19143,8814,15671,9702,0,898,543,92228,10959,32491,549,69098,68535,1468,10907,42196,17329,14576,492,15604,38646,395284,3171,1011,55,706,34523,3285,75749,3161,6029,1737,528,699,3,4,420,72,723,157,643,189,70,32,477,59455,1263,804,1119,27924,12989,281,62,262,89,69,169,30141,267,13,5,152,53633,4891,0,246,45,2313,6,334,83345,1088,78,2727,9642,4,2449,318,3394,340,910,7543,476,252,481,382,164,3303,3098,3315,1390,8038,9438,1444,3312,444,165,2657,3102,4222,2874,2787,6169,993,2217,340,2399,6580,277,3416,1337,1213,126,96,1766,13,13,20,22,29,357,979,278,195,6136,941,6431,2653,3648,1730,726,165,104,249,30221,75466,1980,1148,23349,242,657,5914,117606,126929,150,-9914,67923,69904,-1393,-9836,"MACOMB","MI",26,2
48315,12749,24872,7754,7899,887063,607989,33216,18595,29503,25342,-257,1710,1846,152591,18173,57431,1589,128600,129059,1046,19227,69495,24430,26092,828,26723,67039,648093,4144,1262,82,494,63627,7090,105329,5987,13607,2866,655,994,5,7,503,98,1069,585,1383,488,114,44,673,77191,1896,1152,1702,75858,21431,313,68,663,183,160,659,83804,1078,36,7,215,87775,13597,0,350,67,6967,8,443,159074,3045,178,3039,16018,10,2751,484,4168,533,2954,17334,1327,613,762,648,473,6568,11886,6450,3135,12517,22351,3015,6898,837,350,5865,6195,7873,6037,6361,14805,2250,6551,639,5883,11168,582,11693,2675,2760,268,355,2945,30,28,39,49,68,741,2021,688,563,17245,2390,17944,6525,7645,3701,1520,326,200,379,73272,146820,4102,2273,65336,354,3770,13485,285207,309083,278,-7457,129486,133588,-3131,-7279,"MACOMB","MI",26,2
48316,12255,24223,7535,7109,820609,592438,22733,13429,24799,22399,-307,1351,1549,138736,17039,49911,961,106571,106022,1237,18376,62243,25339,23019,837,23633,63146,573893,4614,1468,89,532,51284,5067,95421,4920,9737,2719,677,975,4,10,519,101,916,455,1275,357,105,42,669,73690,1872,1147,1718,52375,20998,343,69,438,152,126,390,60774,849,26,7,207,85418,8743,0,223,58,4538,7,442,140129,2069,137,3066,15072,7,3245,462,4553,492,1855,13020,894,458,675,573,323,5326,9462,5351,2357,9535,13571,2444,4780,694,285,3936,4527,6349,4114,4772,10846,1651,3064,550,4421,10111,461,4846,2255,2145,207,287,2762,25,24,33,39,53,601,1507,525,343,9618,1680,10045,4733,5498,2528,1184,280,174,285,59895,134230,3319,1810,50689,337,901,10152,217012,233117,246,-9538,121210,124529,-2784,-9401,"MACOMB","MI",26,2
48317,12717,23639,7215,7257,596782,470680,14230,5775,11319,12963,-258,879,371,84594,9257,28331,363,66524,65260,2585,9364,41132,13299,13450,484,13152,39760,410539,4432,1510,106,1110,31497,2657,98794,2888,4213,1655,653,740,2,4,595,79,820,124,675,129,69,39,515,74431,1264,855,1146,18190,11295,392,89,227,77,50,212,18171,200,8,7,192,56489,4029,0,476,56,1883,8,397,77945,882,68,2922,8232,3,2421,309,2748,364,574,6787,420,237,536,431,144,3550,2168,2699,1070,4875,9328,1234,3782,423,137,2774,3339,3902,3186,2360,4260,886,2500,300,1772,6060,245,3575,1159,929,110,64,2173,16,15,16,17,23,302,1021,193,156,5081,662,5325,2120,3568,1833,607,135,86,145,19021,86083,1898,993,13018,271,775,4905,79120,85933,132,-15221,79296,81194,-1093,-15153,"MACOMB","MI",26,2
48318,180,218,67,72,9830,4192,167,83,162,116,-3,9,4,890,100,313,6,674,661,24,127,441,153,222,6,240,615,5043,54,2959,388,3037,77971,6651,1242,75,64,67,9,12,0,0,8,1,9,2,4,2,1,1,8,972,28,16,43,195,603,1,1,5,1,1,8,464,3,0,0,2,12719,71,0,26,1,48,0,6,1761,20,1,37,70,0,40,6,61,5,15,62,4,2,6,4,1,33,36,41,19,49,96,20,34,6,2,27,28,50,26,47,72,17,36,4,29,103,4,50,19,14,2,1,17,0,0,0,0,0,5,20,3,4,116,13,122,38,47,25,8,2,1,5,462,1830,32,19,625,4,11,173,1196,1341,2,-653,1768,1800,-16,-652,"MACOMB","MI",26,2
48320,2162,3903,1121,1354,129224,91015,4140,2762,5317,4592,0,211,77,23179,2142,8098,305,17307,17645,403,1770,7311,2850,3481,107,4146,10559,82419,617,199,16,161,7417,646,19458,843,1952,355,112,146,0,1,89,15,152,35,119,61,15,7,94,12705,221,149,180,6354,1951,62,13,80,23,19,45,9855,57,4,1,36,12373,1198,0,89,11,885,1,73,19398,359,24,674,1858,1,523,77,840,77,379,2202,124,67,105,90,43,834,852,856,410,2134,2888,388,935,108,44,736,754,1152,710,864,1259,306,573,74,756,1504,76,994,348,353,33,15,455,3,2,4,6,8,90,300,81,69,2872,316,2997,853,932,473,188,39,24,62,9228,16523,453,362,7735,53,148,2996,35004,38132,35,-1582,14321,14774,-304,-1558,"OAKLAND","MI",26,2
48321,260,495,176,179,12541,9475,63,25,6,186,0,1,0,1831,340,642,31,1787,1817,71,26,1010,154,296,5,233,825,8494,83,23,2,31,634,49,2052,30,18,51,14,14,0,0,13,2,16,1,6,3,1,1,11,1736,31,20,31,36,276,9,2,2,1,1,0,268,1,0,0,3,2630,8,0,10,1,19,0,7,1437,8,1,73,263,0,66,6,55,8,14,134,6,4,10,7,2,57,13,14,13,8,112,24,55,8,3,35,46,61,43,41,40,15,37,5,39,223,5,58,32,18,2,0,28,0,0,0,0,0,5,21,3,1,21,7,22,40,60,31,10,3,2,1,368,758,14,25,307,6,8,178,770,882,3,-337,624,638,23,-336,"OAKLAND","MI",26,2
48322,14529,27966,8728,10474,1445267,810949,68736,56433,138024,78855,-170,2900,7850,239910,36368,97521,5647,258825,261208,1286,36691,65890,42038,47686,1039,42136,91012,1135265,6339,1129,194,596,123880,14780,161069,14073,40646,4492,734,1370,8,11,539,117,1193,2886,3192,1092,174,56,779,88808,2136,1304,1859,183798,24024,334,71,2055,360,332,3751,197941,5812,83,8,326,122020,65647,0,201,126,24287,10,555,290546,10501,404,4691,30589,21,4532,896,10201,796,8878,38437,3200,1476,1091,1162,1158,13459,50070,15600,7622,37353,44088,6219,12633,1427,691,10286,10087,14420,9673,15926,48867,5469,8987,1150,12954,15632,1183,14867,4475,5721,517,1807,6539,89,85,66,100,148,1469,4171,1497,1888,78143,6381,81261,15569,13012,6384,2939,573,342,839,157810,280011,7659,4655,144657,474,1010,45844,667243,715115,468,2008,241574,249233,-6547,2412,"OAKLAND","MI",26,2
48323,8930,17714,5724,6572,1152371,630474,71595,50471,171369,70968,-37,1749,7713,204831,34246,96783,6469,306100,307548,508,29989,40170,25177,42764,607,36850,69804,962252,6301,685,105,232,112637,13082,131104,13265,39184,3256,425,919,7,3,274,73,691,2760,2714,1073,135,38,488,52205,1333,792,1147,170855,15574,174,33,2298,320,303,2750,189004,5555,79,5,246,95034,90942,0,89,69,25610,7,310,250892,13013,391,3005,27896,20,3335,752,9902,614,10719,36180,2921,1322,795,915,1092,10989,54029,13329,7044,33048,43647,5805,10771,1227,622,10204,8966,13143,8800,17960,54605,5385,9364,992,12828,14041,1005,14425,4214,5306,464,1876,5788,58,56,56,91,136,1351,4459,1402,2186,113308,6093,117090,14737,11729,5680,2664,489,287,807,143568,223217,6644,4431,133581,338,9990,52077,622677,681781,390,8856,187037,193681,-4936,9247,"OAKLAND","MI",26,2
48324,8221,16927,5748,5198,879743,561219,35440,23638,62630,36525,-97,1176,2704,156517,18333,66785,3422,158571,158961,654,17779,36277,14913,31719,610,30262,64757,739557,4094,897,114,255,83576,8889,91324,7472,18627,2661,433,768,4,3,318,72,765,1132,1526,646,102,32,473,51989,1328,793,1182,112810,15529,197,36,1340,207,193,1979,111947,2212,47,4,185,77759,32020,0,145,69,14131,5,304,166860,5776,233,2221,15589,12,2579,506,5754,465,6088,20570,1544,751,598,595,575,6922,21221,7533,4420,15985,25114,3543,7190,826,395,5874,5636,8371,5393,9577,23411,3249,5417,650,7619,10228,681,10074,2831,3287,293,659,3269,36,34,39,57,84,853,2542,859,1211,47170,3708,48864,9158,7800,3757,1824,337,202,601,89049,141485,4557,2466,80624,279,1349,27280,391989,421673,276,871,120915,125472,-3419,1104,"OAKLAND","MI",26,2
48325,193,356,117,153,14984,7812,662,726,1226,360,0,0,1,3406,343,961,13,2224,2270,28,73,216,311,468,6,476,1233,11881,43,7,1,15,1177,208,1931,121,544,44,10,15,0,0,9,1,14,4,16,13,2,1,9,922,27,18,21,1102,229,8,1,18,4,3,2,1997,7,1,0,3,1872,226,0,6,1,156,0,4,2401,77,5,69,294,0,42,9,67,9,135,430,18,11,11,10,6,109,110,148,73,266,545,67,126,15,7,114,85,221,79,173,195,54,69,10,159,290,12,153,71,66,5,2,36,0,0,1,1,2,14,49,16,14,402,58,412,171,124,69,27,6,3,5,1899,1295,64,90,1718,5,17,234,5787,6120,5,-15,865,929,-12,-10,"OAKLAND","MI",26,2
48326,9883,17906,5090,5408,591805,466308,14035,12842,21511,9860,-17,681,435,77642,11163,31678,788,81660,73925,1815,9447,31120,10827,14133,830,11735,31414,434536,8138,1041,104,819,37907,3449,83965,4293,10059,1562,531,638,2,4,460,69,655,226,625,206,65,32,433,59979,1129,755,979,31350,10157,304,65,603,90,69,657,31717,413,14,5,167,59118,9647,0,297,39,4660,6,329,85647,1969,85,2551,9626,4,2514,345,4096,330,1779,7485,476,260,440,368,170,3352,4348,3654,1592,8274,9674,1539,3351,417,164,2653,2888,4209,2692,3859,7395,1343,2007,312,2658,5945,288,3450,1272,1236,118,111,1940,13,12,18,21,31,359,1315,286,490,20570,1183,21322,3405,3786,1922,748,149,93,203,29187,70861,2007,1343,22570,233,490,12366,131356,143357,138,-10296,63376,65383,-1263,-10211,"OAKLAND","MI",26,2
48327,10702,19901,5801,6126,530688,418543,7802,5015,8593,12212,0,698,305,86132,7988,28013,317,55418,54564,1898,8106,37383,11229,13060,470,12807,43290,336174,3895,1413,139,813,24530,1946,83408,2619,3598,1519,570,653,2,5,521,73,675,73,636,93,61,33,461,65081,1110,744,1019,8039,10186,335,73,189,64,39,121,12170,110,6,6,164,51082,2910,0,330,33,1649,6,356,69083,793,51,2658,7009,2,2399,295,2790,313,446,4938,307,174,457,356,104,2780,1294,2179,845,4071,7205,1057,2968,354,113,2255,2756,3209,2633,2032,3558,760,1945,254,1395,5228,199,2761,956,747,85,27,1835,11,10,14,14,18,254,972,154,138,4618,501,4841,1784,3055,1538,516,118,77,46,15071,75131,1430,989,10019,236,1420,8022,63516,72326,117,-13689,70192,71622,-782,-13637,"OAKLAND","MI",26,2
48328,11836,21292,6055,7005,561548,426882,12966,7332,15213,16068,-1,786,819,91505,8811,29389,502,63606,63219,2684,9997,45937,14299,13872,528,13764,43581,370361,4065,1265,126,1296,29454,2823,97366,2946,5292,1547,601,696,2,5,526,72,762,253,884,149,66,36,467,70144,1080,743,954,22097,9255,348,84,232,81,56,240,24668,453,11,6,195,49208,5670,0,379,52,2281,7,380,81734,1145,77,2966,7773,4,2715,327,3676,347,911,7137,697,307,519,440,235,3924,4446,3083,1150,5908,9915,1292,3946,421,145,2892,3327,4003,3168,2423,5649,912,2399,305,1962,5545,259,3501,1113,1022,118,150,2241,18,17,16,19,27,313,1030,230,166,5720,766,5992,2332,3542,1834,612,135,85,177,24226,100016,2193,970,18530,254,755,6218,96310,104802,130,-14696,92879,95073,-1225,-14620,"OAKLAND","MI",26,2
48329,12473,23898,7041,7295,706524,543468,14955,10145,14071,14830,-25,920,570,122041,14150,41409,544,84824,83514,1623,11952,63798,19654,18228,681,18695,56811,494853,4829,1685,125,779,40898,3464,97794,3901,7326,2145,685,848,4,8,601,92,903,179,735,182,84,40,589,78725,1437,939,1317,28720,14130,412,74,384,101,71,376,27759,306,12,6,202,72385,5075,0,315,54,2921,7,438,98986,1238,81,3249,12251,4,2766,391,3734,405,1395,7010,581,272,559,440,198,3737,3459,3787,1449,8109,10260,1616,3993,498,179,3018,3583,4649,3344,3218,5718,1172,2559,372,2460,7339,306,3960,1453,1264,130,89,2330,16,15,21,23,31,393,1269,283,285,8414,948,8775,2931,4240,2059,787,183,117,249,28607,95656,2333,1403,20009,299,743,8107,118353,128013,174,-13588,88647,90979,-1412,-13507,"OAKLAND","MI",26,2
48330,135,285,90,85,8192,7542,346,281,788,322,0,15,26,1824,254,701,26,1640,1619,20,170,514,203,379,9,370,849,7903,63,3032,388,1722,148014,12918,1033,96,217,65,7,12,0,0,5,1,9,10,13,5,1,0,6,659,26,14,58,930,697,1,0,9,2,2,10,1145,19,0,0,2,10311,227,0,16,1,73,0,5,2236,41,2,38,176,0,38,8,74,6,41,175,12,6,7,5,5,65,196,98,38,168,213,32,64,8,4,50,48,76,45,75,183,25,57,7,63,92,6,95,26,30,3,6,26,0,0,0,1,1,8,21,8,8,353,30,368,73,65,36,15,3,2,6,1162,1736,41,24,1219,4,18,86,2857,3021,3,-375,1561,1602,-16,-373,"OAKLAND","MI",26,2
48331,11115,21882,7048,7036,1072296,711825,38835,30965,79564,47919,-48,1853,4762,175937,24792,75054,3798,176843,178314,691,23791,51502,25294,34668,852,35057,62990,835295,5474,940,138,321,88041,10480,100733,8637,22938,3657,587,1090,7,3,419,98,902,1730,2176,825,141,44,657,69398,1994,1182,1782,139262,23768,262,48,1081,280,259,2131,153893,3430,65,6,244,116945,28027,0,171,70,13921,7,409,226413,5515,301,3322,21556,16,3294,642,6018,642,5282,26365,2200,1076,804,752,800,9850,28008,10451,5720,18969,24955,4580,7335,1100,541,6047,5696,10624,4961,9827,27468,3723,4431,902,9568,12566,978,8818,3587,4410,401,961,4181,57,55,54,78,114,1101,2438,1144,982,33209,4739,34648,11733,9246,4572,2299,466,279,961,134806,181844,6165,2796,125987,382,546,19707,492291,522435,381,2524,155479,161644,-5590,2824,"OAKLAND","MI",26,2
48332,186,693,225,202,11323,17434,681,552,1265,687,0,33,52,4174,543,1541,40,3235,3212,53,310,1080,368,625,15,666,1538,13257,113,5630,960,3530,233801,19941,1360,125,405,81,10,18,0,0,7,2,11,14,24,7,2,1,9,1044,61,33,136,1454,1307,1,1,8,3,2,16,1734,28,1,0,3,18034,232,0,23,2,59,0,9,3833,40,3,66,357,0,57,11,104,8,48,256,19,10,9,8,7,99,290,177,47,307,290,42,91,12,5,71,67,99,64,84,200,27,71,9,82,136,8,123,38,42,4,10,40,0,0,1,1,1,10,21,10,7,374,36,391,84,81,46,20,5,3,4,1730,1874,63,24,1780,5,24,401,3024,3671,4,-509,1618,1681,5,-506,"OAKLAND","MI",26,2
48333,166,321,102,99,12754,8622,410,336,967,379,0,16,34,2074,294,807,33,1945,1923,26,207,615,227,475,10,449,1025,9856,75,3320,480,2300,189414,16750,1462,138,265,79,9,14,0,0,7,1,10,12,18,7,1,1,8,936,37,20,67,1103,951,1,1,14,3,2,11,1535,24,1,0,2,13060,359,0,20,1,128,0,7,3199,67,3,42,209,0,42,9,89,7,61,222,15,8,8,7,6,82,238,117,53,198,305,43,87,11,5,70,64,103,61,114,275,39,75,8,85,144,8,129,35,39,4,6,32,0,0,0,1,1,10,33,10,13,535,43,558,106,91,49,20,4,3,6,1254,2000,58,36,1339,5,22,292,4045,4355,4,-491,1778,1836,-26,-488,"OAKLAND","MI",26,2
48334,8906,16647,4959,5588,671065,423708,28620,25300,53005,30313,-26,1011,2284,126540,18970,44206,2064,99276,99358,1132,17620,41777,21704,20924,547,20221,40417,511187,3806,852,113,476,49441,5013,89124,6366,18263,1952,476,716,5,8,359,71,754,759,1331,344,81,31,469,53803,1267,791,1132,53157,13852,233,45,794,132,113,944,60076,1491,26,5,159,55308,22621,0,207,88,7554,5,317,120444,3582,136,2430,15862,7,2113,407,5078,375,3874,11856,1197,479,546,499,402,5032,13789,6854,2654,17758,21965,2377,7025,591,254,5320,6477,6205,6509,5976,13668,2055,5658,452,4377,7473,427,7798,1740,2042,185,447,2586,21,20,27,34,50,550,1833,502,692,32709,2100,34025,5481,5870,2777,1195,227,139,145,47516,126520,2730,2192,43970,249,1529,18365,222548,242189,195,-5331,114664,117394,-1716,-5195,"OAKLAND","MI",26,2
48335,11425,20983,5997,6428,738384,564217,18575,17344,20994,17066,-191,1190,1775,102330,14803,40223,1113,99537,98840,1085,14766,43262,19045,18618,924,19292,34870,539150,4321,1176,138,495,48090,4491,88952,4950,12263,2131,628,896,4,6,501,89,798,431,952,331,93,39,575,70749,1690,1076,1498,53732,17743,329,68,439,139,115,449,59018,799,25,6,197,81861,8200,0,229,48,4125,7,400,127376,1960,128,3063,13007,7,2649,429,3922,447,1807,11718,877,433,571,477,318,4850,8782,5723,2112,10220,12187,2255,4192,614,263,3340,3728,5685,3367,4325,10315,1493,2304,498,4051,8543,426,4425,1956,1986,190,275,2563,24,23,29,35,51,538,1328,492,351,11697,1554,12187,4377,4907,2355,1107,244,150,414,56763,101875,3166,1588,52157,303,527,7970,203822,217413,214,-8531,90157,93323,-2834,-8403,"OAKLAND","MI",26,2
48336,12785,23738,7210,7112,654644,510782,15471,11648,14192,19523,-207,1135,1179,115307,14618,40738,574,73221,72802,2140,13217,47229,17499,17448,658,21155,47946,451069,4494,1446,146,949,35621,3382,93044,3794,8051,2003,673,859,3,7,589,90,871,307,930,158,81,40,586,77241,1505,977,1379,25830,15164,387,81,274,94,66,325,25778,555,11,7,192,62132,6020,0,404,40,1955,7,434,96671,1101,77,3234,12757,4,2406,366,3082,401,750,7384,711,318,584,450,245,3998,5139,4185,1259,8743,9890,1530,3796,496,172,2976,3582,4534,3360,2771,6006,995,2742,378,2197,7047,290,4161,1366,1191,134,207,2405,27,25,21,22,29,376,1124,263,189,6959,778,7285,2542,4119,2018,779,176,113,219,29466,105825,2421,1231,21750,296,2314,7199,101438,113369,166,-14375,98441,100863,-1407,-14298,"OAKLAND","MI",26,2
48340,9615,20597,8779,6297,295069,248657,3242,1367,14533,5826,0,165,0,42921,7668,15099,80,39251,38542,5908,2161,22533,4475,5421,196,4735,17245,150358,2627,996,86,2792,9133,631,74446,1055,1092,639,406,372,0,3,393,40,503,29,262,21,30,26,271,52392,505,377,402,501,2866,206,66,43,25,10,31,1355,19,1,5,120,40485,394,0,530,42,266,6,242,25188,205,25,1975,5852,1,1870,171,1812,206,132,4351,246,146,365,296,80,2075,3,708,245,1048,3806,448,1905,209,45,1184,1637,1537,1601,746,1250,369,1579,118,422,2766,108,1785,420,259,62,1,1231,12,11,6,5,7,117,561,41,21,1493,86,1554,662,1737,980,219,37,25,-70,2229,39910,63,306,1521,156,522,1615,10262,12316,42,-12309,35559,35622,733,-12284,"OAKLAND","MI",26,2
48341,6491,12362,4761,4153,221105,178115,1867,1025,1210,4170,0,214,2,35041,6266,10269,39,19521,19073,3745,2122,21960,5218,4928,206,4502,14976,123966,1677,598,72,1708,8514,667,49922,878,796,576,284,287,1,3,273,31,380,18,174,26,24,18,205,34701,408,290,360,2041,2945,152,41,39,22,12,18,3347,12,2,3,84,34087,290,0,344,32,208,4,176,21140,138,20,1862,5208,1,1097,136,1017,150,110,3024,165,98,260,208,55,1497,65,592,246,827,2903,392,1420,165,42,891,1245,1240,1203,597,796,291,1293,95,443,1998,88,1492,351,263,49,1,849,8,8,5,5,7,98,404,49,21,662,112,699,562,1333,732,193,37,24,-42,4998,27838,173,315,3928,113,469,1229,14290,16145,39,-7813,24814,24987,172,-7793,"OAKLAND","MI",26,2
48342,7104,14942,6864,4708,184349,145357,1006,228,468,3820,0,72,0,20662,4391,5545,15,14049,13369,6197,1306,19452,4689,2622,219,2239,8190,86570,1679,641,58,2757,5104,476,51518,625,211,390,261,215,0,2,260,24,327,25,182,15,19,18,178,36427,311,229,265,516,1757,114,46,20,14,7,3,1348,16,1,4,80,28152,246,0,479,24,155,5,165,16054,143,17,1691,3630,1,1155,111,922,139,69,3613,194,120,284,226,66,1546,18,245,168,234,2484,303,1191,155,30,739,1048,1015,1024,494,781,268,1260,77,299,1552,81,1380,249,180,56,1,739,10,9,4,3,4,85,415,31,11,425,66,459,472,1212,700,152,22,14,-72,1585,24664,-9,216,1115,105,1444,941,4990,7744,24,-9400,21051,21042,148,-9383,"OAKLAND","MI",26,2
48343,399,762,307,273,13616,11066,48,15,10,237,0,3,0,2091,395,536,0,1266,1256,226,56,1498,346,228,5,184,564,7872,97,30,5,139,520,38,2983,38,13,47,18,15,0,0,17,2,25,1,9,1,2,1,13,2230,25,18,24,7,165,10,3,2,1,1,0,3,1,0,0,5,2512,11,0,26,2,7,0,9,1235,6,1,121,321,0,113,8,89,9,1,154,9,6,15,11,3,77,0,18,10,15,122,21,69,9,2,41,64,63,63,31,45,14,67,6,17,129,4,79,19,11,2,0,35,0,0,0,0,0,5,22,2,1,21,3,22,25,73,39,9,2,1,-1,-32,1316,9,19,0,7,19,23,111,144,2,-633,1161,1170,28,-632,"OAKLAND","MI",26,2
48346,10585,20952,6752,6007,651038,488827,13355,9593,20387,20321,-128,885,1314,109173,12738,37738,746,81832,81654,1484,13922,52629,16758,17385,607,17004,49652,447638,4230,1445,131,696,38434,3849,82122,3757,7065,2043,576,771,4,4,465,82,803,463,962,242,82,35,535,66960,1436,905,1307,38043,15267,294,62,334,113,90,278,42252,885,18,6,181,66236,7129,0,237,49,3412,6,363,106197,1570,102,2519,11166,5,2835,372,3998,394,1506,9272,817,382,526,427,293,4214,8808,4018,1732,6810,10221,1818,3779,525,210,2908,3437,4685,3135,3484,8352,1236,2498,417,3079,7329,341,4110,1572,1548,152,296,2306,17,16,24,28,38,443,1170,377,262,7651,1217,7996,3439,4281,2012,884,206,129,345,42226,107503,2797,1314,34072,274,728,8367,154723,166796,184,-10265,98231,101028,-2041,-10164,"OAKLAND","MI",26,2
48347,307,512,112,213,20398,12903,466,385,1075,297,0,1,1,3549,382,1192,13,2954,3036,8,269,1359,928,629,8,628,1665,20253,70,19,1,19,2212,129,2633,127,253,75,17,22,0,0,14,2,23,1,8,11,2,1,15,1701,39,25,29,1317,329,11,2,18,4,3,2,1465,0,1,0,5,3488,22,0,12,1,67,0,8,2540,20,2,94,325,0,95,15,129,12,82,177,6,4,14,10,2,67,0,113,70,356,360,53,113,16,6,90,96,156,89,109,141,40,78,11,109,272,11,133,64,54,5,0,43,0,0,1,1,1,13,41,13,14,290,51,302,110,126,62,27,6,4,13,1158,6403,18,41,1176,8,21,140,5395,5677,5,-202,6225,6244,-35,-200,"OAKLAND","MI",26,2
48348,10407,22901,8380,5856,944660,705993,21292,15908,35741,30042,-19,1112,2758,169527,21217,64396,2571,148284,147578,1056,16346,50397,15440,31315,680,29413,80647,727554,5611,1443,138,489,75930,6789,92110,5852,12769,3358,559,966,5,3,432,94,879,1060,1692,648,123,40,630,67312,1831,1074,1653,115890,21857,260,43,826,227,208,1256,118237,2033,50,6,212,110411,17059,0,127,71,9972,7,388,187147,4069,228,2391,18062,13,2655,529,4170,559,4662,22200,1762,806,742,713,626,7685,20798,6537,3990,8557,20287,3619,6863,931,433,5271,5691,7740,5063,7648,22317,2680,4701,764,7541,11566,711,7836,3133,3473,322,689,3521,48,46,46,62,90,907,2095,921,752,21132,3215,21947,8142,7574,3486,1823,393,237,466,104416,162446,4614,1952,95018,344,1446,14161,382076,405533,324,-869,140246,144860,-4591,-641,"OAKLAND","MI",26,2
