"zipcode","n1","pp_num","n2","numdep","e00100","e00200","e00300","e00600","e00900","e01000","e01400","e01700","e02500","e03300","FscheA_28","e18425","e18450","e18500","FscheA_9","FscheA_10","e19700","e04800","e07100","e07220","e07180","EIC","e59720","e09600","F1040_57","e10300","a11900gt0","p04470","e00400","e00650","e00700","e00800","e01100","e01500","e02400","e03210","e03220","e03230","e03260","e03270","e03240","e03290","e03400","e03500","e04600","e05100","e05200","e06000","e06200","e06300","e07230","e07240","e07300","e07400","e07600","e07150","e08800","e09400","e09700","e09800","e09900","e10700","e10900","e59560","e59700","e11070","e11100","e11300","e11600","e10605","e12000","e12200","e17500","e19800","e19850","e20550","e20600","e20400","e20500","e21040","e90050","e90190","e90210","e90240","e90250","e90280","e90370","e90100","e22370","e24515","e24516","e25350","e25360","e25370","e25380","e25470","e25500","e25820","e25850","e25860","e25940","e25980","e25920","e25960","e26110","e26170","e26190","e26160","e26180","e26100","e26390","e26400","e30400","e30500","e32800","e33000","e53220","e53240","e53280","e53410","e58950","e58990","e62900","e62720","e62730","e62740","p65300","p65400","e68000","e82200","s27860","p27895","e03150","e05800","e02100","e01200","e02000","e90040","e90080","e25800","e26270","e27200","p60100","p61850","e60000","e62100","t27800","e11900","BusinessGrossProfit","BusinessGrossIncome","CarryoverCharity","Total_Federal_Taxes","irs_county_name","state","statefip","suppressed"
48123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAYNE","MI",26,0
48124,16881,10502,32440,9366,916325,647067,17983,14079,30596,5633,27858,102833,30307,1334,134939,22953,525,27748,52912,41431,20271,642304,7746,3254,232,3798,3163,1054,104854,108981,6535,18298,6862,8908,2967,981,1156,140418,75791,1060,126,640,2500,2813,252,344,41,876,121340,103282,106244,576419,228058,112233,1584,120,632,197,64,12175,98031,4872,18,3,733,101317,17424,13125,465,1563,3846,20,603,126901,3925,82,8382,17974,6,7206,730,9791,507,1541,47067,4549,2067,774,806,1554,9097,41625,523,1878,19210,21864,2242,7065,673,238,5473,5754,8455,5780,5203,15802,1758,6281,489,3472,14609,426,6467,1749,2027,284,21291,5673,874,858,26,31,42,536,2928,381,337,9593,1301,10019,4582,6800,3575,1116,225,142,1304,101732,-2068,-36,36432,139236,3141,1971,32082,142,1533,11181,153447,170413,-228,-28455,92169,95310,-2167,-28373,"WAYNE","MI",26,2
48125,10125,6299,19789,6517,372452,266126,4328,2283,9780,-1179,11817,41555,10194,0,35122,5260,317,5797,11921,12070,5119,228792,3587,1975,90,4714,3926,92,29684,30974,2573,10999,1824,1343,920,509,486,54236,34729,637,51,303,775,566,37,122,26,366,71265,31389,32212,194038,76190,28767,816,84,90,32,11,5704,24556,1459,2,2,279,43574,699,21358,564,1369,295,13,326,29403,404,22,4832,4547,1,3415,222,3117,225,110,19333,1340,773,407,378,429,3022,11582,116,331,3446,6840,538,2848,249,57,1851,2423,2454,2487,860,2031,437,2298,145,572,5083,133,2437,517,426,135,6146,2016,333,330,7,6,9,145,831,58,28,940,140,989,851,2277,1325,263,49,32,575,27788,-885,-120,4305,35280,186,453,3458,47,843,1186,13065,14999,-38,-16946,15947,16133,-333,-16924,"WAYNE","MI",26,2
48126,18221,15671,49986,17194,524587,386678,10944,10084,32312,6336,10566,61387,15619,0,55237,8165,540,9067,18041,14701,12558,273025,5490,2222,59,24349,19940,552,42717,47941,3307,21049,4911,6910,1166,721,883,77773,40238,885,67,606,3144,1260,110,176,52,552,118821,43986,48829,177628,74211,32093,1456,145,410,66,21,7958,33627,6532,6,4,368,59462,2039,158270,1521,2085,1199,33,560,46525,1163,38,6315,10894,3,5381,399,7074,370,888,49499,3384,1922,905,816,990,5953,70521,303,1005,26277,14715,1166,5507,507,107,3712,4513,5684,4653,3251,3242,1410,6247,223,1725,15653,306,5632,945,961,388,43612,2993,229,225,14,13,19,322,2470,157,222,9963,650,10241,2678,5028,2764,656,76,48,883,44646,-1571,-331,7059,117248,309,1296,4371,62,2617,6970,57989,68916,-84,-32516,67749,68058,-160,-32478,"WAYNE","MI",26,2
48127,17555,12745,38518,12392,711200,488218,15251,9436,27140,3616,27320,87224,27254,1291,91027,13455,581,17363,32367,29585,12367,446632,7143,3158,201,11511,9601,613,67915,71561,6202,20878,4838,5636,2104,878,941,128702,74655,1027,96,587,2359,1692,116,245,46,685,123728,67613,71369,357026,156617,64837,1331,132,362,102,33,11421,56270,4694,8,3,564,70139,8327,55919,998,2656,2277,23,650,75310,1990,52,8739,10718,3,6397,598,9594,427,664,44223,3754,1896,772,740,1223,6707,49601,361,1106,16571,18041,1354,6514,517,140,4706,5552,5892,5795,2794,9572,1166,5242,323,1721,7352,295,5615,1005,1127,264,24613,4073,824,815,17,17,25,346,2013,194,177,6241,668,6561,2550,5344,2919,723,124,80,1196,65042,-1659,-153,16570,110587,1766,1127,14164,96,1801,8954,84120,97170,-116,-33048,66364,68130,-1332,-32996,"WAYNE","MI",26,2
48128,5449,3251,11603,3649,320295,244761,4861,4112,8459,1493,7406,29306,8069,2634,48855,8713,344,9576,20839,15714,7039,226668,3648,1302,83,1549,1333,320,36467,37846,2215,5580,2153,2260,1027,327,412,38507,20721,365,45,208,791,787,126,120,13,306,37903,38701,39732,211325,79162,39778,522,33,208,73,25,4131,35294,1532,7,1,245,46521,3837,9248,180,590,913,6,207,44046,926,30,3041,6216,2,2250,264,3055,175,578,16444,1204,658,257,265,465,3104,5128,135,738,4660,7835,826,2395,243,90,1922,1858,3379,1839,2013,2356,652,2329,153,1632,16578,161,2303,954,834,98,2849,1940,312,309,10,12,16,190,1157,150,107,3092,531,3192,1779,2409,1235,455,85,54,463,37352,-608,44,15091,43186,1083,926,13973,52,454,3818,59272,64212,-89,-9534,26742,27825,-382,-9504,"WAYNE","MI",26,2
48134,10745,7064,23594,7970,609874,470588,3658,2561,7313,-1356,12365,53983,13062,0,78475,13302,3324,13587,29407,28305,9909,428951,6745,2959,158,3206,2797,711,65894,66578,3202,10617,2700,1639,2101,649,732,67785,33285,719,92,403,590,698,137,220,26,605,83175,70056,69450,410072,147539,73321,1063,69,213,102,36,8376,59563,1071,8,2,503,105209,992,15341,386,1134,925,12,446,68814,638,45,4797,8764,3,5398,677,7134,325,433,25343,1472,831,459,456,487,4267,9174,129,780,3032,9507,1007,3938,389,126,2698,3086,3597,3075,1755,3561,707,2980,269,1710,12282,224,3324,1287,1065,151,4910,2619,593,585,17,17,21,284,1375,193,102,3411,460,3490,1722,3741,1857,751,142,91,912,66068,-1169,0,22792,41888,838,987,23378,97,657,9696,83387,93052,-109,-18934,16545,17383,-1196,-18889,"WAYNE","MI",26,2
48135,13590,7262,26689,8575,559885,409960,4812,2217,7161,-1647,11864,63791,16240,194,67935,9900,252,13067,23356,26050,7253,353863,5649,3088,150,4839,4120,281,46041,47411,3115,14864,2455,1350,1424,746,670,80998,45356,923,79,423,891,1278,50,190,34,561,95988,49081,49092,353379,131798,50257,1099,105,122,49,17,7579,37102,1651,2,2,446,71635,1328,21934,449,3404,395,16,393,48738,585,32,5983,6233,2,5436,340,5207,321,95,24593,2712,1110,534,507,818,4362,19614,128,473,2455,9898,801,4034,339,84,2652,3335,3694,3367,1280,2974,586,2690,215,806,7806,179,3041,802,620,156,8356,2610,1026,1016,10,10,13,202,1121,78,45,1973,190,2108,1160,3226,1840,436,83,56,834,43971,-1281,-163,7538,60696,557,728,6883,75,873,4143,28151,33240,-54,-25085,36103,36661,-375,-25054,"WAYNE","MI",26,2
48136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAYNE","MI",26,0
48138,5858,4072,11533,3168,508821,398182,14316,14490,21364,14300,20075,49408,20874,2382,97401,21742,431,20847,43974,25252,12927,384942,4898,938,80,550,339,1929,88757,89846,7160,6352,6387,12072,1952,338,486,70832,50564,339,53,272,1478,1520,306,197,14,374,39690,78485,85115,273112,139717,79159,505,25,982,209,63,5063,78515,2894,24,1,363,63032,19468,1523,130,564,5745,8,227,99123,4625,63,3148,11413,6,2290,448,5160,266,3213,26422,1969,1044,383,423,763,5781,18974,565,2148,34819,14605,2042,4133,472,213,3477,3110,5862,3076,5833,17408,1873,5733,362,3905,12647,378,5135,1282,1989,209,8269,3235,282,278,21,30,44,475,3179,460,633,18638,1797,19235,5279,4905,2435,1029,180,108,525,81756,-1258,242,40178,69783,2776,1562,37256,82,1116,9630,177513,191372,-263,-6027,43362,46137,-2719,-5964,"WAYNE","MI",26,2
48141,9617,6040,19723,8433,286456,192623,942,510,10976,-737,9066,45509,9363,0,28179,3526,356,4690,8816,8582,6419,151957,3263,1385,168,9637,8255,237,18496,20283,2681,11053,1407,341,712,427,366,55062,32664,592,39,270,1029,483,14,88,27,273,82248,22005,20694,201561,83326,28027,670,78,36,16,5,4097,14535,2093,0,2,215,47703,541,56314,775,1868,141,13,308,25570,312,13,5565,5378,1,3789,232,4101,198,10,17395,1327,744,368,344,416,2512,19962,37,151,347,4934,386,2323,206,38,1403,1890,1758,2118,561,1763,332,2230,104,311,8752,99,2305,328,253,118,11128,1011,768,755,5,3,6,99,637,29,11,686,38,715,580,1872,1145,226,24,16,386,19290,-733,-205,-1157,67460,293,296,-2052,32,811,2145,5790,8294,-20,-22335,50065,50359,175,-22321,"WAYNE","MI",26,2
48146,16994,11240,35707,12217,626111,459018,6173,2424,16007,-2431,13764,68896,13657,0,59125,8629,375,10424,20457,20176,7727,375562,6751,3837,147,8396,7264,216,47412,49722,3939,18368,3046,1545,1480,873,794,86704,46152,1067,90,506,1065,899,46,204,44,619,118757,52029,52050,369053,142503,53418,1420,145,136,48,17,10202,37299,1990,1,3,480,75895,1175,51582,862,2401,379,21,527,51800,651,35,7704,6722,2,6973,414,6847,379,68,31464,2205,1268,653,610,720,4995,19501,146,423,3319,10788,858,4443,400,89,2955,3873,3988,4009,1359,3193,661,3479,237,780,9469,201,3843,850,619,199,10243,3127,521,516,11,9,14,222,1275,76,41,2292,115,2402,1216,3681,2153,482,78,52,967,48317,-1345,-185,5535,52296,411,752,4438,79,1038,5671,30561,37376,-52,-31701,20832,21243,-423,-31666,"WAYNE","MI",26,2
48150,14204,7860,27826,8171,729147,545601,8330,6591,9045,578,19937,75586,19091,1480,100751,16284,537,14542,33076,36261,11620,498581,6057,3412,236,2484,2172,405,73565,74990,3100,14617,3826,3590,2245,846,922,107683,59810,960,105,488,1311,1633,98,254,34,736,101480,75186,75165,511465,183481,80022,1517,100,302,91,34,11550,59390,2448,5,2,592,80547,4769,10858,377,1369,1122,16,508,88193,1439,49,7216,10340,2,6056,543,7591,385,802,34999,3288,1589,599,587,1239,6258,22870,218,814,5090,13908,1231,5273,446,131,3811,4333,5106,4422,2363,4692,895,3749,306,1579,12194,239,4162,1251,1029,176,8215,3894,928,917,17,15,20,303,1830,161,132,4625,416,4807,1994,4661,2367,760,141,92,1171,70036,-1404,-89,12658,101283,2132,1431,9242,109,1012,7711,72084,81751,-89,-28077,66283,68415,-807,-28028,"WAYNE","MI",26,2
48151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAYNE","MI",26,0
48152,16134,9283,31311,9064,910412,666424,15488,12857,24036,5059,35372,97317,31006,1130,140556,19556,655,26319,52510,46528,18478,640406,6658,2935,203,3013,2510,1010,103618,106176,5584,17200,5989,7563,3200,939,1128,148815,87921,1033,123,624,2233,2533,270,353,39,880,111603,104349,106435,597465,229450,120184,1599,102,537,214,71,11517,104296,4224,20,3,751,104876,10135,13570,641,1608,3058,20,581,134005,3001,84,8225,16394,6,5551,678,7579,506,1454,49705,4544,2146,788,810,1678,9057,41946,468,1939,15987,22552,2214,7719,697,251,5756,6174,7867,6081,4438,12448,1610,6127,505,3556,13887,443,6554,1816,2170,306,17571,5599,752,741,29,33,46,555,2794,433,265,5959,1352,6216,4323,6889,3424,1128,242,152,1415,100335,-2045,95,41880,138926,3826,1761,36616,148,1792,10563,149105,160822,-253,-26290,89220,93046,-2657,-26207,"WAYNE","MI",26,2
48153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAYNE","MI",26,0
48154,20596,11396,39884,11281,1132987,815065,18837,16089,26436,3097,42831,131032,43020,1177,166383,27253,861,27252,58010,58544,24398,796802,8887,4179,284,2427,2108,382,122995,126749,5795,22063,7085,8772,4130,1219,1612,181589,131690,1409,162,835,2380,3264,232,427,48,1166,143374,128278,127670,859595,315679,152547,2039,157,627,209,73,14434,110044,4510,15,3,942,147335,10227,8627,517,1619,3205,26,737,155696,2923,90,12051,21528,5,7898,872,10538,599,1068,69442,5723,2611,997,1056,1874,10965,52727,453,1872,13256,22168,2355,7963,804,257,5985,6801,8476,6886,4649,13439,1790,7285,570,3312,14424,472,7557,1993,2129,371,17578,6945,1075,1063,32,34,43,612,3277,388,294,6134,1137,6401,4318,7996,3996,1206,268,172,1707,118964,-2120,-253,35073,172283,3926,2160,30291,180,2140,10740,135822,148977,-218,-35490,102842,106768,-2149,-35400,"WAYNE","MI",26,2
48164,4381,2847,9375,2737,287520,204655,2188,1918,6146,1144,5494,30670,8260,0,41666,7402,273,7173,15492,15850,5204,210860,1979,1089,68,877,722,174,40186,40531,1286,4506,1457,1332,939,263,291,37197,18039,289,36,172,238,292,115,101,10,254,31258,38068,41502,144260,54358,27341,452,26,208,64,22,2914,30070,438,6,1,221,41023,643,4769,136,458,838,5,156,29992,477,25,2136,4473,2,1960,229,2558,145,569,12146,626,371,207,209,210,2037,4339,87,734,4355,7924,711,2051,204,77,1647,1547,3328,1478,1621,1593,592,2065,124,1513,14193,140,1807,789,717,84,2275,1068,285,282,9,10,14,161,1067,136,111,1940,513,2009,1555,1923,1011,372,74,46,380,35489,-474,15,14924,11700,694,1379,15311,44,340,2947,55133,60074,-77,-6303,-445,248,-220,-6277,"WAYNE","MI",26,2
48165,3255,1896,7417,2354,194493,155209,2561,1464,5400,155,10643,12808,4369,0,27926,4564,120,4138,9554,12200,2788,121470,1385,712,95,892,870,86,18018,18514,1407,3451,803,919,831,185,206,15464,10920,222,25,141,198,240,92,72,8,177,21634,18275,18427,105659,40068,17913,276,20,90,46,15,1900,20613,360,4,1,167,27407,278,4939,126,781,719,4,93,22357,358,15,1361,2236,1,1000,110,1126,104,534,8583,439,252,152,148,148,1286,2629,53,318,1137,3429,432,1397,143,49,940,1009,1404,983,1094,2496,375,1797,99,1057,27416,97,1332,787,488,59,1066,955,879,873,6,7,9,119,1064,99,51,459,208,477,1122,1440,705,212,50,31,250,21647,-325,13,8873,27218,261,527,8564,30,269,2390,25275,27829,-51,-4250,18636,18896,-154,-4235,"OAKLAND","MI",26,2
48167,12350,7022,23748,6708,1019321,776450,21937,36414,26613,17269,33240,80303,28053,2461,167119,37959,572,32549,69982,49534,18830,787946,4933,1653,187,1630,1315,2979,170478,173231,14690,13646,10166,19968,4109,699,1065,138648,71406,709,97,520,2999,3126,631,387,30,696,91023,162593,175529,593525,324550,160531,1096,70,1837,420,125,10744,158593,5949,49,2,722,124331,27033,6349,240,1146,12467,16,521,197853,7257,124,7526,16512,13,5895,802,12146,536,6076,58546,5183,2450,770,882,1946,10701,55699,843,4398,47275,29912,3789,8964,925,413,7312,6591,10437,6448,9800,30091,3426,11010,680,7501,22162,756,9825,2397,3993,401,30247,6002,697,678,40,60,89,906,6287,916,1199,27645,3688,28805,9986,9643,4753,1825,346,207,1203,171044,-2124,466,80372,157654,5939,1779,76063,155,2110,21626,369965,401462,-537,-15699,99109,105047,-4982,-15575,"WAYNE","MI",26,2
48168,10552,6065,23575,7030,1475415,957538,19030,31255,24783,12955,37449,80903,29327,6124,222976,64717,722,37835,103820,75286,23966,1222612,13378,1460,238,549,455,9137,319769,321790,9742,11574,15799,24717,6814,573,1119,136540,73687,557,99,428,3792,4612,1175,535,27,696,78613,295179,331436,712895,496678,241568,909,48,4252,759,217,14461,254932,7433,92,1,890,141895,43968,1437,79,529,28056,15,426,305846,14125,196,6319,21021,23,6460,1111,17604,705,11865,74355,6321,2921,895,1114,2129,15269,57258,1065,7996,75988,36445,6337,10171,1375,694,8471,7024,14292,5931,17127,72536,6126,15698,1112,13464,32112,1289,11360,3433,6991,615,22047,7705,912,884,64,107,160,1560,12227,1719,2967,61813,7230,64428,18091,14321,6739,3102,565,332,1105,306624,-1881,1263,144109,169713,8859,3135,139233,209,1135,50330,708256,765677,-987,-4782,95359,104218,-9092,-4586,"WAYNE","MI",26,2
48170,21853,12219,42956,11894,1690127,1177038,27712,29353,43511,35573,50394,145151,49347,2855,258420,57242,824,40415,104727,83034,33228,1293987,17233,3557,377,2954,2442,5235,240117,245784,23805,23337,14432,20719,6521,1270,1737,233077,124336,1354,184,865,4207,4792,962,669,53,1304,169033,251920,269343,984098,487243,253537,2095,134,2214,652,198,17979,258520,8094,73,3,1287,188545,37029,11333,353,1588,16287,27,894,306004,10624,208,11706,29318,19,9284,1303,16419,919,7195,97909,7566,3912,1299,1486,2795,18528,63866,1202,6911,60876,46525,5984,13647,1517,662,11331,10519,17396,10010,14565,49439,5040,17146,1157,11640,35746,1178,14792,4022,6279,639,30943,10577,1445,1416,68,94,138,1445,8547,1395,1458,37175,5667,38782,14811,15347,7485,2987,575,348,2021,256884,-3265,836,128755,272968,9490,3537,117491,275,37328,27146,521776,588503,-821,-29304,175059,184548,-7955,-29096,"WAYNE","MI",26,2
48173,5864,3927,12590,4196,330167,244173,2488,1887,6191,-862,6839,36855,8700,0,59887,7562,339,9516,18130,20750,5926,223515,2858,1559,80,1565,1306,143,32790,33604,1791,6134,1472,1112,1113,359,400,45362,27733,408,48,220,244,368,71,118,14,327,43691,35506,35667,211866,77806,35172,583,36,134,51,18,4337,29399,436,4,1,273,54404,527,5348,128,559,570,7,213,34672,389,25,2871,5061,1,2686,278,3041,171,708,15511,864,498,257,261,289,2433,4206,80,437,1925,5179,577,2150,212,67,1474,1658,2026,1651,1043,1870,425,1836,140,961,8183,123,1775,687,574,84,1879,1544,300,299,8,9,11,154,971,102,64,1199,247,1245,1092,2034,1050,332,73,47,480,33177,-490,-90,12796,18215,503,623,12983,51,333,2263,35366,38796,-56,-9649,2704,3207,-242,-9625,"WAYNE","MI",26,2
48174,13992,8659,29012,10713,564348,406947,4869,1638,16954,647,10069,67505,14891,0,75424,9377,456,13702,24200,26525,10615,345170,6224,2908,220,8624,7458,1473,44425,46685,3192,15435,2525,1230,1616,735,637,82684,33176,915,81,431,1138,772,64,185,36,536,102225,50109,50636,342668,135067,49623,1061,109,158,54,19,8210,37621,2174,3,3,441,70920,926,49422,829,2733,569,16,452,48730,639,34,6681,8971,2,7166,472,8541,334,509,27648,1983,1131,545,525,615,4267,20346,124,636,3609,10976,877,3923,350,91,2704,3458,4123,3514,1593,2875,687,3643,214,1032,6560,189,3685,772,738,153,10976,2660,960,954,11,10,15,211,1314,101,77,4357,362,4594,1432,3368,1944,455,83,55,815,47249,-1468,-91,7334,67473,37,1125,5728,74,1578,6482,39643,48618,-64,-26934,39826,39863,-43,-26900,"WAYNE","MI",26,2
48178,14417,8181,31244,9563,985891,746268,10978,8849,26644,7327,26634,73604,22932,943,165572,27790,719,28384,58669,67937,18519,705375,7839,3528,307,2091,1808,1468,117899,120617,7288,14887,6110,6260,3927,866,1122,113028,70222,969,129,607,2238,2833,404,399,35,914,107496,124205,128209,592545,264286,136068,1355,95,719,302,99,14467,128198,4315,30,2,842,122206,10504,7623,249,1076,5262,17,529,156552,3496,105,7028,16088,8,6062,798,8868,542,2245,62700,4943,2322,786,908,1680,10406,42993,461,2850,16098,21544,2829,6999,790,326,5374,5596,8309,5247,5860,15616,2054,6266,603,5112,17121,553,6051,2212,2969,335,18383,6167,1259,1238,38,43,62,700,3395,622,415,8856,2121,9287,5852,7485,3497,1499,310,192,1291,123067,-1414,267,66155,160003,4649,1809,62607,172,980,13524,234151,250861,-355,-21209,97303,101952,-3996,-21104,"OAKLAND","MI",26,2
48180,28913,18772,58160,20379,1100002,787419,9732,3948,20832,-4382,21039,129270,31670,264,121876,18761,862,20203,41295,39506,16011,672535,10804,5813,358,15963,13711,343,91832,95530,5510,32982,5242,2542,2844,1467,1413,166902,102227,1865,154,866,2338,2586,118,359,75,1067,201313,97534,98372,689756,288406,98279,2147,274,296,100,35,18057,71524,4416,5,5,850,124100,3563,73949,1421,4369,1060,36,926,109310,1375,70,13731,13902,4,12499,842,14570,662,837,68133,5824,2799,1153,1151,1761,9580,58025,246,1089,5281,22433,1698,8412,720,173,5902,7287,8052,7629,3011,5327,1372,6621,417,1979,17002,384,7006,1571,1324,362,23617,5120,1423,1410,22,19,28,421,2635,187,119,4469,507,4684,2752,6803,4006,897,152,100,1825,91802,-2193,-367,15780,159559,3699,2290,14177,141,2170,11640,77481,93738,-117,-59130,91426,95125,-609,-59060,"WAYNE","MI",26,2
48183,21258,13662,42483,13147,1102598,807259,11479,8670,14546,1910,30568,128065,33469,480,150427,24786,942,28864,56825,50374,20098,755279,9125,5126,269,5060,4293,482,111619,113575,6385,22556,6112,5552,3681,1256,1349,162240,100579,1408,160,815,1687,2099,202,401,51,1126,148061,114833,116581,681659,249850,113978,1888,137,477,167,62,15973,97237,3099,11,3,945,149059,6040,22781,687,2394,1768,25,742,125766,1976,80,10689,17543,4,9138,858,11287,594,944,54668,3885,2123,922,921,1389,9275,21580,396,1564,10990,21012,2122,7678,723,228,5566,6468,8176,6507,3947,6795,1508,6130,479,2980,17855,415,6621,2035,1908,308,11357,5609,993,965,29,28,37,510,2769,314,204,5925,887,6240,3469,7263,3775,1126,236,152,1536,108405,-2206,-69,29567,131154,2566,2470,24584,171,1721,13603,128090,145235,-177,-37722,76486,79052,-1550,-37641,"WAYNE","MI",26,2
48184,7769,4726,15700,5682,291728,211360,2172,1927,5495,-76,4460,35723,8703,0,29955,4054,203,5566,10181,10932,4123,176787,3038,1597,78,4229,3730,146,22260,23114,1279,8657,1443,1052,774,405,383,44357,29189,493,42,215,487,433,27,94,20,277,54308,24699,24742,170684,65875,24865,598,64,64,23,7,4441,17734,900,1,1,206,32808,576,21512,379,1357,188,9,250,24256,321,16,3794,3532,1,3526,217,4217,177,38,13833,1002,577,288,271,314,2289,7576,82,191,2178,5160,399,2079,177,42,1431,1820,1934,1903,621,1475,285,1490,106,401,7971,91,1701,448,299,80,3772,1451,315,313,5,5,6,99,561,37,17,1210,51,1276,558,1688,1032,175,37,25,452,22902,-614,-93,2407,20559,202,405,1887,36,544,2831,14358,18125,-28,-15149,6727,6929,-111,-15132,"WAYNE","MI",26,2
48185,23756,13168,44400,14616,921529,673264,11398,5915,18247,-3238,23972,102996,23506,309,106702,14717,668,15367,32982,38339,14017,578452,9281,4299,314,10404,9042,256,76765,79525,6649,25168,4605,3432,2477,1235,1179,139180,80148,1574,131,674,1657,1738,142,311,62,880,160160,82392,83524,559483,229234,85162,1995,191,256,103,35,14137,68157,3074,7,4,733,107184,3365,49981,1050,3830,948,27,755,90592,1386,62,11559,11971,4,8410,676,9610,572,539,47406,4314,2163,912,877,1475,7510,40049,277,1016,6587,20882,1594,7445,594,168,5255,6203,7818,6232,3070,4476,1149,4784,360,2177,20439,327,5412,1612,1351,256,16467,4663,1408,1400,19,18,28,361,2004,190,97,3294,520,3438,2592,5579,3215,810,141,92,1597,75071,-1896,-163,22547,95995,2333,1694,21629,124,1539,8402,65133,73478,-125,-45165,48589,50923,-537,-45103,"WAYNE","MI",26,2
48186,16175,9230,32651,10983,645286,475058,4272,1885,9173,435,11068,71789,16150,0,76383,10643,342,12933,25092,30144,10325,401089,7213,3750,219,6819,5889,46,51155,53220,3773,17792,3228,1172,1796,869,739,87285,198750,1098,94,496,900,890,47,214,41,644,115298,56170,55750,394768,149227,58003,1367,125,126,52,19,9984,40138,1644,1,3,501,83729,1049,31812,706,2293,386,19,506,52509,598,36,7903,8708,2,6475,426,6098,374,91,30038,2107,1238,621,609,661,4888,14989,136,450,2287,10828,868,4543,392,92,2959,3963,3896,4167,1361,3295,660,3509,245,793,10386,198,3929,908,641,182,8016,3276,865,858,11,10,15,226,1272,78,39,1564,126,1658,1241,3792,2195,448,89,59,938,49617,-1701,-354,4761,43322,285,816,3054,85,1693,3924,22443,27703,-53,-29468,13284,13569,-5,-29432,"WAYNE","MI",26,2
